CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment_Code,Segment
10517,55,13,235.14,3,3,3,9,333,Loyal Customers
10518,58,11,320.41,3,2,4,9,324,Potential Loyalists
10519,80,7,70.9,2,1,1,4,211,Hibernating
10520,78,14,228.97,2,4,3,9,243,At Risk
10521,86,12,362.9,2,3,5,10,235,At Risk
10522,75,11,190.93,2,2,2,6,222,Hibernating
10523,59,19,496.5,3,5,5,13,355,Loyal Customers
10524,45,14,304.96,3,4,4,11,344,Loyal Customers
10525,158,7,169.83,1,1,2,4,112,Lost
10526,54,11,174.37,3,2,2,7,322,Promising
10527,23,17,216.28,4,5,3,12,453,Loyal Customers
10528,5,10,232.69,5,2,3,10,523,New Customers
10529,59,17,200.94,3,5,3,11,353,Loyal Customers
10530,243,9,176.13,1,1,2,4,112,Lost
10531,42,9,130.13,3,1,1,5,311,Promising
10532,56,16,188.17,3,5,2,10,352,Loyal Customers
10533,466,8,108.9,1,1,1,3,111,Lost
10534,9,9,213.7,5,1,3,9,513,New Customers
10535,10,14,467.7,5,4,5,14,545,Champions
10536,90,13,425.48,2,3,5,10,235,At Risk
10537,9,20,446.86,5,5,5,15,555,Champions
10538,61,14,331.88,3,4,5,12,345,Loyal Customers
10539,157,13,153.73,1,3,2,6,132,Hibernating
10540,22,13,196.84,4,3,2,9,432,Loyal Customers
10541,1,13,295.94,5,3,4,12,534,Loyal Customers
10542,2,17,376.02,5,5,5,15,555,Champions
10543,17,13,159.86,4,3,2,9,432,Loyal Customers
10544,117,6,32.35,2,1,1,4,211,Hibernating
10545,21,13,300.54,4,3,4,11,434,Loyal Customers
10546,71,13,256.49,2,3,4,9,234,At Risk
10547,27,13,143.4,4,3,1,8,431,Loyal Customers
10548,47,16,241.07,3,5,3,11,353,Loyal Customers
10549,103,12,175.16,2,3,2,7,232,Need Attention
10550,200,16,207.35,1,5,3,9,153,At Risk
10551,147,11,163.59,1,2,2,5,122,Lost
10552,149,9,331.68,1,1,5,7,115,Need Attention
10553,197,13,451.98,1,3,5,9,135,At Risk
10554,8,16,436.48,5,5,5,15,555,Champions
10555,7,8,240.44,5,1,3,9,513,New Customers
10556,60,12,260.17,3,3,4,10,334,Loyal Customers
10557,71,15,372.43,2,4,5,11,245,At Risk
10558,21,10,253.25,4,2,4,10,424,New Customers
10559,22,9,402.53,4,1,5,10,415,New Customers
10560,49,10,360.93,3,2,5,10,325,Potential Loyalists
10561,7,7,175.0,5,1,2,8,512,New Customers
10562,100,10,122.2,2,2,1,5,221,Hibernating
10563,15,12,283.36,4,3,4,11,434,Loyal Customers
10564,29,13,188.12,4,3,2,9,432,Loyal Customers
10565,251,8,126.09,1,1,1,3,111,Lost
10566,76,13,363.44,2,3,5,10,235,At Risk
10567,186,16,245.32,1,5,3,9,153,At Risk
10568,23,11,122.45,4,2,1,7,421,New Customers
10569,27,14,208.2,4,4,3,11,443,Loyal Customers
10570,36,11,249.48,3,2,3,8,323,Potential Loyalists
10571,20,16,333.3,4,5,5,14,455,Champions
10572,77,6,172.87,2,1,2,5,212,Hibernating
10573,264,6,117.7,1,1,1,3,111,Lost
10574,1,15,201.79,5,4,3,12,543,Loyal Customers
10575,20,9,149.69,4,1,2,7,412,New Customers
10576,19,13,244.77,4,3,3,10,433,Loyal Customers
10577,179,12,345.34,1,3,5,9,135,At Risk
10578,65,9,174.1,2,1,2,5,212,Hibernating
10579,50,12,361.97,3,3,5,11,335,Loyal Customers
10580,47,12,169.23,3,3,2,8,332,Loyal Customers
10581,8,9,142.0,5,1,1,7,511,New Customers
10582,91,7,221.83,2,1,3,6,213,Hibernating
10583,305,11,236.32,1,2,3,6,123,Hibernating
10584,40,14,370.22,3,4,5,12,345,Loyal Customers
10585,11,13,282.3,5,3,4,12,534,Loyal Customers
10586,51,10,278.39,3,2,4,9,324,Potential Loyalists
10587,111,12,315.26,2,3,4,9,234,At Risk
10588,6,12,366.35,5,3,5,13,535,Loyal Customers
10589,203,11,256.06,1,2,4,7,124,Need Attention
10590,23,15,317.62,4,4,4,12,444,Champions
10591,165,20,686.2,1,5,5,11,155,At Risk
10592,24,9,120.85,4,1,1,6,411,New Customers
10593,3,17,269.52,5,5,4,14,554,Champions
10594,36,13,246.31,3,3,3,9,333,Loyal Customers
10595,18,16,356.07,4,5,5,14,455,Champions
10596,29,18,226.44,4,5,3,12,453,Loyal Customers
10597,55,19,426.2,3,5,5,13,355,Loyal Customers
10598,108,16,397.33,2,5,5,12,255,At Risk
10599,17,18,272.37,4,5,4,13,454,Champions
10600,1,15,286.96,5,4,4,13,544,Champions
10601,21,10,256.86,4,2,4,10,424,New Customers
10602,30,12,323.87,4,3,5,12,435,Loyal Customers
10603,67,8,140.4,2,1,1,4,211,Hibernating
10604,141,11,295.79,1,2,4,7,124,Need Attention
10605,23,10,190.0,4,2,2,8,422,New Customers
10606,26,15,412.86,4,4,5,13,445,Champions
10607,31,15,525.12,4,4,5,13,445,Champions
10608,12,4,62.45,5,1,1,7,511,New Customers
10609,28,19,417.29,4,5,5,14,455,Champions
10610,106,13,320.34,2,3,4,9,234,At Risk
10611,14,16,234.81,5,5,3,13,553,Loyal Customers
10612,7,13,198.95,5,3,3,11,533,Loyal Customers
10613,33,9,174.35,3,1,2,6,312,Promising
10614,7,16,260.62,5,5,4,14,554,Champions
10615,10,22,344.42,5,5,5,15,555,Champions
10616,8,12,150.98,5,3,2,10,532,Loyal Customers
10617,62,15,312.98,3,4,4,11,344,Loyal Customers
10618,16,13,312.79,4,3,4,11,434,Loyal Customers
10619,16,11,139.05,4,2,1,7,421,New Customers
10620,11,19,297.67,5,5,4,14,554,Champions
10621,162,10,108.75,1,2,1,4,121,Lost
10622,32,13,251.79,4,3,4,11,434,Loyal Customers
10623,10,21,537.54,5,5,5,15,555,Champions
10624,416,8,203.02,1,1,3,5,113,Hibernating
10625,155,13,322.63,1,3,4,8,134,At Risk
10626,23,10,468.94,4,2,5,11,425,New Customers
10627,5,10,180.74,5,2,2,9,522,New Customers
10628,75,14,345.11,2,4,5,11,245,At Risk
10629,48,17,393.57,3,5,5,13,355,Loyal Customers
10630,54,20,615.4,3,5,5,13,355,Loyal Customers
10631,185,16,257.0,1,5,4,10,154,At Risk
10632,124,10,145.3,2,2,2,6,222,Hibernating
10633,58,13,149.2,3,3,2,8,332,Loyal Customers
10634,10,13,163.84,5,3,2,10,532,Loyal Customers
10635,218,10,116.64,1,2,1,4,121,Lost
10636,74,12,177.83,2,3,2,7,232,Need Attention
10637,36,6,105.6,3,1,1,5,311,Promising
10638,72,18,503.12,2,5,5,12,255,At Risk
10639,11,11,134.73,5,2,1,8,521,New Customers
10640,137,11,152.98,1,2,2,5,122,Lost
10641,42,10,128.7,3,2,1,6,321,Promising
10642,10,13,247.91,5,3,3,11,533,Loyal Customers
10643,55,12,132.7,3,3,1,7,331,Loyal Customers
10644,115,16,298.9,2,5,4,11,254,At Risk
10645,60,11,168.87,3,2,2,7,322,Promising
10646,51,8,98.5,3,1,1,5,311,Promising
10647,164,10,161.77,1,2,2,5,122,Lost
10648,98,7,93.84,2,1,1,4,211,Hibernating
10649,475,9,208.25,1,1,3,5,113,Hibernating
10650,16,9,182.65,4,1,2,7,412,New Customers
10651,69,13,129.1,2,3,1,6,231,Hibernating
10652,38,11,246.05,3,2,3,8,323,Potential Loyalists
10653,13,11,229.13,5,2,3,10,523,New Customers
10654,59,14,186.15,3,4,2,9,342,Loyal Customers
10655,46,11,249.17,3,2,3,8,323,Potential Loyalists
10656,19,11,230.44,4,2,3,9,423,New Customers
10657,23,8,92.8,4,1,1,6,411,New Customers
10658,9,11,149.36,5,2,2,9,522,New Customers
10659,25,14,423.12,4,4,5,13,445,Champions
10660,266,11,114.54,1,2,1,4,121,Lost
10661,39,12,149.78,3,3,2,8,332,Loyal Customers
10662,50,10,220.27,3,2,3,8,323,Potential Loyalists
10663,83,15,230.5,2,4,3,9,243,At Risk
10664,30,13,235.55,4,3,3,10,433,Loyal Customers
10665,13,16,253.74,5,5,4,14,554,Champions
10666,187,14,311.19,1,4,4,9,144,At Risk
10667,10,10,165.83,5,2,2,9,522,New Customers
10668,96,8,204.48,2,1,3,6,213,Hibernating
10669,15,10,183.41,4,2,2,8,422,New Customers
10670,509,5,114.51,1,1,1,3,111,Lost
10671,18,12,102.99,4,3,1,8,431,Loyal Customers
10672,47,5,42.1,3,1,1,5,311,Promising
10673,11,10,123.2,5,2,1,8,521,New Customers
10674,249,10,162.84,1,2,2,5,122,Lost
10675,81,14,254.88,2,4,4,10,244,At Risk
10676,19,14,223.23,4,4,3,11,443,Loyal Customers
10677,91,12,319.07,2,3,4,9,234,At Risk
10678,107,16,326.85,2,5,5,12,255,At Risk
10679,17,12,128.94,4,3,1,8,431,Loyal Customers
10680,44,15,292.69,3,4,4,11,344,Loyal Customers
10681,149,17,148.12,1,5,2,8,152,Cant Lose Them
10682,13,5,78.7,5,1,1,7,511,New Customers
10683,295,12,167.63,1,3,2,6,132,Hibernating
10684,61,12,208.4,3,3,3,9,333,Loyal Customers
10685,3,14,307.25,5,4,4,13,544,Champions
10686,68,12,411.82,2,3,5,10,235,At Risk
10687,50,10,208.0,3,2,3,8,323,Potential Loyalists
10688,74,8,130.05,2,1,1,4,211,Hibernating
10689,5,14,193.2,5,4,2,11,542,Loyal Customers
10690,19,10,199.25,4,2,3,9,423,New Customers
10691,35,14,328.05,3,4,5,12,345,Loyal Customers
10692,108,10,168.35,2,2,2,6,222,Hibernating
10693,11,16,277.83,5,5,4,14,554,Champions
10694,5,26,764.79,5,5,5,15,555,Champions
10695,59,10,263.59,3,2,4,9,324,Potential Loyalists
10696,46,9,203.34,3,1,3,7,313,Potential Loyalists
10697,40,7,88.58,3,1,1,5,311,Promising
10698,38,8,232.25,3,1,3,7,313,Potential Loyalists
10699,18,9,120.15,4,1,1,6,411,New Customers
10700,4,14,391.1,5,4,5,14,545,Champions
10701,172,13,242.98,1,3,3,7,133,At Risk
10702,51,21,343.82,3,5,5,13,355,Loyal Customers
10703,75,12,331.12,2,3,5,10,235,At Risk
10704,239,11,194.11,1,2,2,5,122,Lost
10705,67,10,206.5,2,2,3,7,223,Need Attention
10706,47,10,348.79,3,2,5,10,325,Potential Loyalists
10707,428,9,82.29,1,1,1,3,111,Lost
10708,8,11,108.09,5,2,1,8,521,New Customers
10709,5,10,211.07,5,2,3,10,523,New Customers
10710,258,11,186.78,1,2,2,5,122,Lost
10711,38,16,291.43,3,5,4,12,354,Loyal Customers
10712,145,12,123.65,1,3,1,5,131,Hibernating
10713,31,8,86.0,4,1,1,6,411,New Customers
10714,67,10,188.53,2,2,2,6,222,Hibernating
10715,16,10,290.5,4,2,4,10,424,New Customers
10716,79,16,345.98,2,5,5,12,255,At Risk
10717,1,17,551.67,5,5,5,15,555,Champions
10718,31,6,46.5,4,1,1,6,411,New Customers
10719,227,6,126.75,1,1,1,3,111,Lost
10720,26,15,275.43,4,4,4,12,444,Champions
10721,41,18,300.43,3,5,4,12,354,Loyal Customers
10722,38,18,197.28,3,5,3,11,353,Loyal Customers
10723,48,11,129.65,3,2,1,6,321,Promising
10724,37,15,206.25,3,4,3,10,343,Loyal Customers
10725,45,15,214.6,3,4,3,10,343,Loyal Customers
10726,36,12,329.16,3,3,5,11,335,Loyal Customers
10727,30,13,218.15,4,4,3,11,443,Loyal Customers
10728,15,16,286.2,4,5,4,13,454,Champions
10729,3,11,155.66,5,2,2,9,522,New Customers
10730,103,14,254.4,2,4,4,10,244,At Risk
10731,80,10,232.67,2,2,3,7,223,Need Attention
10732,3,13,235.27,5,4,3,12,543,Loyal Customers
10733,95,16,322.95,2,5,4,11,254,At Risk
10734,26,10,112.75,4,2,1,7,421,New Customers
10735,9,16,295.69,5,5,4,14,554,Champions
10736,4,10,217.93,5,2,3,10,523,New Customers
10737,39,16,264.9,3,5,4,12,354,Loyal Customers
10738,119,13,180.18,2,4,2,8,242,Cant Lose Them
10739,107,16,345.07,2,5,5,12,255,At Risk
10740,7,13,380.04,5,4,5,14,545,Champions
10741,148,13,186.99,1,4,2,7,142,Cant Lose Them
10742,259,10,182.73,1,2,2,5,122,Lost
10743,232,10,322.05,1,2,4,7,124,Need Attention
10744,3,11,190.04,5,2,2,9,522,New Customers
10745,21,17,551.5,4,5,5,14,455,Champions
10746,260,14,259.98,1,4,4,9,144,At Risk
10747,10,11,283.71,5,2,4,11,524,New Customers
10748,227,9,124.08,1,1,1,3,111,Lost
10749,18,15,371.05,4,4,5,13,445,Champions
10750,40,11,192.21,3,2,2,7,322,Promising
10751,180,12,142.17,1,3,1,5,131,Hibernating
10752,32,11,157.83,4,2,2,8,422,New Customers
10753,47,14,327.95,3,4,5,12,345,Loyal Customers
10754,28,11,162.35,4,2,2,8,422,New Customers
10755,84,23,492.0,2,5,5,12,255,At Risk
10756,60,10,219.37,3,2,3,8,323,Potential Loyalists
10757,46,8,152.24,3,1,2,6,312,Promising
10758,65,8,131.44,2,1,1,4,211,Hibernating
10759,23,18,284.75,4,5,4,13,454,Champions
10760,44,6,80.75,3,1,1,5,311,Promising
10761,37,11,143.88,3,2,1,6,321,Promising
10762,193,15,204.46,1,4,3,8,143,At Risk
10763,15,10,224.55,4,2,3,9,423,New Customers
10764,318,7,166.03,1,1,2,4,112,Lost
10765,147,12,153.5,1,3,2,6,132,Hibernating
10766,39,13,193.53,3,4,2,9,342,Loyal Customers
10767,99,7,195.22,2,1,2,5,212,Hibernating
10768,9,9,210.47,5,1,3,9,513,New Customers
10769,203,8,136.09,1,1,1,3,111,Lost
10770,65,12,286.45,2,3,4,9,234,At Risk
10771,85,13,287.37,2,4,4,10,244,At Risk
10772,11,14,166.72,5,4,2,11,542,Loyal Customers
10773,28,14,251.63,4,4,4,12,444,Champions
10774,40,11,156.45,3,2,2,7,322,Promising
10775,182,11,166.71,1,2,2,5,122,Lost
10776,24,12,234.96,4,3,3,10,433,Loyal Customers
10777,77,9,226.44,2,1,3,6,213,Hibernating
10778,81,16,309.38,2,5,4,11,254,At Risk
10779,80,10,266.45,2,2,4,8,224,Need Attention
10780,11,10,170.64,5,2,2,9,522,New Customers
10781,58,13,235.53,3,4,3,10,343,Loyal Customers
10782,26,16,304.18,4,5,4,13,454,Champions
10783,37,16,244.08,3,5,3,11,353,Loyal Customers
10784,14,11,142.15,5,2,1,8,521,New Customers
10785,162,9,200.04,1,1,3,5,113,Hibernating
10786,20,9,132.27,4,1,1,6,411,New Customers
10787,233,12,350.89,1,3,5,9,135,At Risk
10788,8,15,299.81,5,4,4,13,544,Champions
10789,388,8,196.97,1,1,2,4,112,Lost
10790,29,8,86.85,4,1,1,6,411,New Customers
10791,112,11,206.42,2,2,3,7,223,Need Attention
10792,98,6,74.79,2,1,1,4,211,Hibernating
10793,35,7,127.95,3,1,1,5,311,Promising
10794,131,14,363.12,1,4,5,10,145,At Risk
10795,58,8,99.63,3,1,1,5,311,Promising
10796,31,14,477.12,4,4,5,13,445,Champions
10797,210,7,72.39,1,1,1,3,111,Lost
10798,241,13,249.32,1,4,3,8,143,At Risk
10799,5,8,231.27,5,1,3,9,513,New Customers
10800,29,8,154.65,4,1,2,7,412,New Customers
10801,25,14,220.7,4,4,3,11,443,Loyal Customers
10802,22,10,265.89,4,2,4,10,424,New Customers
10803,42,16,297.51,3,5,4,12,354,Loyal Customers
10804,2,14,338.09,5,4,5,14,545,Champions
10805,26,10,145.17,4,2,2,8,422,New Customers
10806,14,12,176.12,5,3,2,10,532,Loyal Customers
10807,23,20,506.22,4,5,5,14,455,Champions
10808,12,13,282.87,5,4,4,13,544,Champions
10809,101,10,130.38,2,2,1,5,221,Hibernating
10810,90,8,147.36,2,1,2,5,212,Hibernating
10811,738,6,78.3,1,1,1,3,111,Lost
10812,56,11,279.01,3,2,4,9,324,Potential Loyalists
10813,5,13,273.5,5,4,4,13,544,Champions
10814,9,13,279.96,5,4,4,13,544,Champions
10815,9,19,334.2,5,5,5,15,555,Champions
10816,232,10,255.88,1,2,4,7,124,Need Attention
10817,162,8,107.38,1,1,1,3,111,Lost
10818,53,15,312.02,3,4,4,11,344,Loyal Customers
10819,46,13,208.7,3,4,3,10,343,Loyal Customers
10820,13,10,117.54,5,2,1,8,521,New Customers
10821,99,9,171.36,2,1,2,5,212,Hibernating
10822,95,6,350.13,2,1,5,8,215,Need Attention
10823,14,10,179.03,5,2,2,9,522,New Customers
10824,7,11,238.47,5,2,3,10,523,New Customers
10825,12,15,281.39,5,4,4,13,544,Champions
10826,445,7,131.41,1,1,1,3,111,Lost
10827,133,16,237.66,1,5,3,9,153,At Risk
10828,25,11,152.3,4,2,2,8,422,New Customers
10829,297,19,408.59,1,5,5,11,155,At Risk
10830,276,10,309.26,1,2,4,7,124,Need Attention
10831,65,11,165.68,2,2,2,6,222,Hibernating
10832,23,11,189.25,4,2,2,8,422,New Customers
10833,3,5,154.36,5,1,2,8,512,New Customers
10834,34,11,142.09,3,2,1,6,321,Promising
10835,58,15,436.6,3,4,5,12,345,Loyal Customers
10836,58,8,104.05,3,1,1,5,311,Promising
10837,9,17,371.38,5,5,5,15,555,Champions
10838,4,12,238.6,5,3,3,11,533,Loyal Customers
10839,61,17,323.39,3,5,5,13,355,Loyal Customers
10840,178,6,56.4,1,1,1,3,111,Lost
10841,197,10,157.54,1,2,2,5,122,Lost
10842,40,14,207.98,3,4,3,10,343,Loyal Customers
10843,45,15,204.98,3,4,3,10,343,Loyal Customers
10844,50,9,128.95,3,1,1,5,311,Promising
10845,83,12,318.32,2,3,4,9,234,At Risk
10846,54,12,240.88,3,3,3,9,333,Loyal Customers
10847,178,11,151.94,1,2,2,5,122,Lost
10848,250,12,308.28,1,3,4,8,134,At Risk
10849,217,5,169.26,1,1,2,4,112,Lost
10850,95,14,318.69,2,4,4,10,244,At Risk
10851,110,15,365.73,2,4,5,11,245,At Risk
10852,116,9,280.35,2,1,4,7,214,Need Attention
10853,149,9,240.83,1,1,3,5,113,Hibernating
10854,91,11,259.2,2,2,4,8,224,Need Attention
10855,389,8,234.75,1,1,3,5,113,Hibernating
10856,10,12,323.5,5,3,5,13,535,Loyal Customers
10857,78,12,183.24,2,3,2,7,232,Need Attention
10858,28,24,675.25,4,5,5,14,455,Champions
10859,45,10,239.6,3,2,3,8,323,Potential Loyalists
10860,23,12,261.25,4,3,4,11,434,Loyal Customers
10861,167,9,116.45,1,1,1,3,111,Lost
10862,62,5,97.67,3,1,1,5,311,Promising
10863,43,8,82.7,3,1,1,5,311,Promising
10864,2,16,273.32,5,5,4,14,554,Champions
10865,3,11,244.15,5,2,3,10,523,New Customers
10866,62,10,239.08,3,2,3,8,323,Potential Loyalists
10867,328,7,100.52,1,1,1,3,111,Lost
10868,45,6,70.65,3,1,1,5,311,Promising
10869,17,20,411.34,4,5,5,14,455,Champions
10870,346,5,55.65,1,1,1,3,111,Lost
10871,84,8,92.65,2,1,1,4,211,Hibernating
10872,39,15,465.57,3,4,5,12,345,Loyal Customers
10873,53,18,300.98,3,5,4,12,354,Loyal Customers
10874,36,8,101.19,3,1,1,5,311,Promising
10875,125,9,162.3,2,1,2,5,212,Hibernating
10876,6,12,146.6,5,3,2,10,532,Loyal Customers
10877,2,18,404.22,5,5,5,15,555,Champions
10878,18,9,163.47,4,1,2,7,412,New Customers
10879,33,9,124.09,3,1,1,5,311,Promising
10880,59,9,94.38,3,1,1,5,311,Promising
10881,83,12,349.3,2,3,5,10,235,At Risk
10882,186,7,77.95,1,1,1,3,111,Lost
10883,259,12,272.91,1,3,4,8,134,At Risk
10884,260,9,141.44,1,1,1,3,111,Lost
10885,1,14,284.08,5,4,4,13,544,Champions
10886,20,11,147.78,4,2,2,8,422,New Customers
10887,72,14,247.24,2,4,3,9,243,At Risk
10888,135,11,125.54,1,2,1,4,121,Lost
10889,5,8,119.9,5,1,1,7,511,New Customers
10890,5,14,316.43,5,4,4,13,544,Champions
10891,74,11,214.5,2,2,3,7,223,Need Attention
10892,79,15,429.39,2,4,5,11,245,At Risk
10893,8,12,119.49,5,3,1,9,531,Loyal Customers
10894,4,10,414.18,5,2,5,12,525,New Customers
10895,11,11,181.5,5,2,2,9,522,New Customers
10896,48,15,290.03,3,4,4,11,344,Loyal Customers
10897,19,8,178.04,4,1,2,7,412,New Customers
10898,2,15,230.39,5,4,3,12,543,Loyal Customers
10899,77,15,325.79,2,4,5,11,245,At Risk
10900,64,13,311.23,2,4,4,10,244,At Risk
10901,36,4,40.85,3,1,1,5,311,Promising
10902,192,16,292.33,1,5,4,10,154,At Risk
10903,390,7,77.8,1,1,1,3,111,Lost
10904,22,12,278.2,4,3,4,11,434,Loyal Customers
10905,62,12,263.28,3,3,4,10,334,Loyal Customers
10906,41,12,254.7,3,3,4,10,334,Loyal Customers
10907,31,12,150.17,4,3,2,9,432,Loyal Customers
10908,21,11,148.8,4,2,2,8,422,New Customers
10909,46,15,118.89,3,4,1,8,341,Loyal Customers
10910,455,9,138.02,1,1,1,3,111,Lost
10911,361,5,46.35,1,1,1,3,111,Lost
10912,2,8,84.12,5,1,1,7,511,New Customers
10913,148,12,134.75,1,3,1,5,131,Hibernating
10914,197,13,157.92,1,4,2,7,142,Cant Lose Them
10915,66,10,115.05,2,2,1,5,221,Hibernating
10916,22,17,389.35,4,5,5,14,455,Champions
10917,91,12,161.98,2,3,2,7,232,Need Attention
10918,14,16,401.19,5,5,5,15,555,Champions
10919,146,12,229.87,1,3,3,7,133,At Risk
10920,2,7,114.3,5,1,1,7,511,New Customers
10921,141,13,231.15,1,4,3,8,143,At Risk
10922,3,16,212.69,5,5,3,13,553,Loyal Customers
10923,291,18,423.51,1,5,5,11,155,At Risk
10924,28,11,228.42,4,2,3,9,423,New Customers
10925,55,13,207.8,3,4,3,10,343,Loyal Customers
10926,15,14,466.25,4,4,5,13,445,Champions
10927,24,9,277.3,4,1,4,9,414,New Customers
10928,87,9,120.5,2,1,1,4,211,Hibernating
10929,433,8,202.03,1,1,3,5,113,Hibernating
10930,33,13,125.7,3,4,1,8,341,Loyal Customers
10931,22,16,473.28,4,5,5,14,455,Champions
10932,28,15,299.67,4,4,4,12,444,Champions
10933,26,16,401.31,4,5,5,14,455,Champions
10934,24,10,285.55,4,2,4,10,424,New Customers
10935,18,13,164.55,4,4,2,10,442,Loyal Customers
10936,23,12,227.13,4,3,3,10,433,Loyal Customers
10937,5,13,190.6,5,4,2,11,542,Loyal Customers
10938,1,24,454.43,5,5,5,15,555,Champions
10939,2,16,355.85,5,5,5,15,555,Champions
10940,98,10,102.98,2,2,1,5,221,Hibernating
10941,31,14,179.36,4,4,2,10,442,Loyal Customers
10942,9,15,388.35,5,4,5,14,545,Champions
10943,4,13,312.67,5,4,4,13,544,Champions
10944,9,15,160.14,5,4,2,11,542,Loyal Customers
10945,3,14,181.23,5,4,2,11,542,Loyal Customers
10946,25,9,117.13,4,1,1,6,411,New Customers
10947,91,10,207.86,2,2,3,7,223,Need Attention
10948,444,5,93.22,1,1,1,3,111,Lost
10949,137,13,325.6,1,4,5,10,145,At Risk
10950,43,11,137.79,3,2,1,6,321,Promising
10951,8,12,295.89,5,3,4,12,534,Loyal Customers
10952,30,18,790.11,4,5,5,14,455,Champions
10953,9,11,124.04,5,2,1,8,521,New Customers
10954,86,10,223.95,2,2,3,7,223,Need Attention
10955,40,10,128.05,3,2,1,6,321,Promising
10956,177,10,218.07,1,2,3,6,123,Hibernating
10957,49,16,691.21,3,5,5,13,355,Loyal Customers
10958,3,18,275.05,5,5,4,14,554,Champions
10959,17,12,265.33,4,3,4,11,434,Loyal Customers
10960,6,7,188.2,5,1,2,8,512,New Customers
10961,68,13,186.35,2,4,2,8,242,Cant Lose Them
10962,6,11,261.23,5,2,4,11,524,New Customers
10963,37,10,168.41,3,2,2,7,322,Promising
10964,176,13,281.93,1,4,4,9,144,At Risk
10965,40,11,145.89,3,2,2,7,322,Promising
10966,6,12,300.49,5,3,4,12,534,Loyal Customers
10967,49,14,393.9,3,4,5,12,345,Loyal Customers
10968,7,11,142.18,5,2,1,8,521,New Customers
10969,8,18,297.49,5,5,4,14,554,Champions
10970,63,9,326.34,2,1,5,8,215,Need Attention
10971,154,8,212.09,1,1,3,5,113,Hibernating
10972,115,10,237.08,2,2,3,7,223,Need Attention
10973,17,13,266.79,4,4,4,12,444,Champions
10974,24,19,269.93,4,5,4,13,454,Champions
10975,1,24,552.32,5,5,5,15,555,Champions
10976,137,10,154.45,1,2,2,5,122,Lost
10977,26,12,157.35,4,3,2,9,432,Loyal Customers
10978,6,12,335.59,5,3,5,13,535,Loyal Customers
10979,169,12,114.9,1,3,1,5,131,Hibernating
10980,43,11,211.3,3,2,3,8,323,Potential Loyalists
10981,19,12,325.84,4,3,5,12,435,Loyal Customers
10982,173,4,57.7,1,1,1,3,111,Lost
10983,119,14,211.73,2,4,3,9,243,At Risk
10984,63,12,153.0,2,3,2,7,232,Need Attention
10985,131,10,134.3,1,2,1,4,121,Lost
10986,22,10,212.5,4,2,3,9,423,New Customers
10987,9,20,328.71,5,5,5,15,555,Champions
10988,81,9,186.99,2,1,2,5,212,Hibernating
10989,16,13,175.64,4,4,2,10,442,Loyal Customers
10990,19,12,194.24,4,3,2,9,432,Loyal Customers
10991,218,7,332.68,1,1,5,7,115,Need Attention
10992,106,12,353.9,2,3,5,10,235,At Risk
10993,82,13,172.22,2,4,2,8,242,Cant Lose Them
10994,137,7,102.0,1,1,1,3,111,Lost
10995,149,8,134.95,1,1,1,3,111,Lost
10996,35,13,224.67,3,4,3,10,343,Loyal Customers
10997,14,10,231.29,5,2,3,10,523,New Customers
10998,7,12,216.42,5,3,3,11,533,Loyal Customers
10999,38,11,170.6,3,2,2,7,322,Promising
11000,5,12,244.05,5,3,3,11,533,Loyal Customers
11001,66,18,486.61,2,5,5,12,255,At Risk
11002,630,11,197.8,1,2,3,6,123,Hibernating
11003,4,14,276.01,5,4,4,13,544,Champions
11004,31,14,226.95,4,4,3,11,443,Loyal Customers
11005,20,14,376.62,4,4,5,13,445,Champions
11006,41,8,100.98,3,1,1,5,311,Promising
11007,181,12,167.8,1,3,2,6,132,Hibernating
11008,62,7,87.59,3,1,1,5,311,Promising
11009,85,13,165.45,2,4,2,8,242,Cant Lose Them
11010,36,13,273.32,3,4,4,11,344,Loyal Customers
11011,347,5,80.74,1,1,1,3,111,Lost
11012,24,19,286.99,4,5,4,13,454,Champions
11013,80,15,270.37,2,4,4,10,244,At Risk
11014,67,12,331.26,2,3,5,10,235,At Risk
11015,152,8,118.12,1,1,1,3,111,Lost
11016,27,8,106.97,4,1,1,6,411,New Customers
11017,3,11,250.3,5,2,4,11,524,New Customers
11018,21,12,215.84,4,3,3,10,433,Loyal Customers
11019,13,11,132.45,5,2,1,8,521,New Customers
11020,12,13,393.41,5,4,5,14,545,Champions
11021,71,13,370.58,2,4,5,11,245,At Risk
11022,11,14,134.45,5,4,1,10,541,Loyal Customers
11023,19,11,277.71,4,2,4,10,424,New Customers
11024,16,17,175.4,4,5,2,11,452,Loyal Customers
11025,151,11,105.0,1,2,1,4,121,Lost
11026,35,17,179.09,3,5,2,10,352,Loyal Customers
11027,30,6,118.52,4,1,1,6,411,New Customers
11028,110,9,121.64,2,1,1,4,211,Hibernating
11029,135,17,421.6,1,5,5,11,155,At Risk
11030,41,13,293.51,3,4,4,11,344,Loyal Customers
11031,88,8,63.4,2,1,1,4,211,Hibernating
11032,80,16,380.98,2,5,5,12,255,At Risk
11033,59,12,277.81,3,3,4,10,334,Loyal Customers
11034,22,9,191.14,4,1,2,7,412,New Customers
11035,232,9,158.42,1,1,2,4,112,Lost
11036,87,16,560.57,2,5,5,12,255,At Risk
11037,36,16,200.2,3,5,3,11,353,Loyal Customers
