CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment_Code,Segment,Cluster
10481,128,6,286.79,2,1,4,7,214,Need Attention,1
10482,32,13,399.56,4,3,5,12,435,Loyal Customers,3
10483,67,13,201.69,2,3,3,8,233,At Risk,2
10484,40,8,183.48,3,1,2,6,312,Promising,0
10485,71,9,186.65,2,1,2,5,212,Hibernating,2
10486,3,14,164.4,5,4,2,11,542,Loyal Customers,0
10487,237,15,194.35,1,4,2,7,142,Cant Lose Them,2
10488,58,11,314.05,3,2,4,9,324,Potential Loyalists,2
10489,25,11,290.78,4,2,4,10,424,New Customers,0
10490,3,16,561.48,5,5,5,15,555,Champions,3
10491,80,5,75.47,2,1,1,4,211,Hibernating,1
10492,41,12,266.17,3,3,4,10,334,Loyal Customers,2
10493,78,5,63.85,2,1,1,4,211,Hibernating,1
10494,8,7,77.2,5,1,1,7,511,New Customers,1
10495,88,14,185.15,2,4,2,8,242,Cant Lose Them,2
10496,13,11,229.66,5,2,3,10,523,New Customers,0
10497,26,11,536.42,4,2,5,11,425,New Customers,3
10498,3,12,193.09,5,3,2,10,532,Loyal Customers,0
10499,102,13,230.7,2,3,3,8,233,At Risk,2
10500,101,10,240.31,2,2,3,7,223,Need Attention,2
10501,15,8,185.9,4,1,2,7,412,New Customers,0
10502,245,4,51.3,1,1,1,3,111,Lost,1
10503,46,12,237.41,3,3,3,9,333,Loyal Customers,2
10504,140,17,465.71,1,5,5,11,155,At Risk,3
10505,68,16,366.65,2,5,5,12,255,At Risk,3
10506,11,12,146.1,5,3,2,10,532,Loyal Customers,0
10507,206,8,81.9,1,1,1,3,111,Lost,1
10508,11,12,256.55,5,3,4,12,534,Loyal Customers,0
10509,28,13,179.2,4,3,2,9,432,Loyal Customers,0
10510,34,10,82.3,3,2,1,6,321,Promising,1
10511,141,15,263.71,1,4,4,9,144,At Risk,2
10512,20,14,233.95,4,4,3,11,443,Loyal Customers,3
10513,69,14,236.55,2,4,3,9,243,At Risk,2
10514,3,10,144.97,5,2,2,9,522,New Customers,0
10515,261,7,89.42,1,1,1,3,111,Lost,1
10516,1,17,483.92,5,5,5,15,555,Champions,3
10517,55,13,235.14,3,3,3,9,333,Loyal Customers,2
10518,58,11,320.41,3,2,4,9,324,Potential Loyalists,2
10519,80,7,70.9,2,1,1,4,211,Hibernating,1
10520,78,14,228.97,2,4,3,9,243,At Risk,2
10521,86,12,362.9,2,3,5,10,235,At Risk,2
10522,75,11,190.93,2,2,2,6,222,Hibernating,2
10523,59,19,496.5,3,5,5,13,355,Loyal Customers,3
10524,45,14,304.96,3,4,4,11,344,Loyal Customers,3
10525,158,7,169.83,1,1,2,4,112,Lost,1
10526,54,11,174.37,3,2,2,7,322,Promising,2
10527,23,17,216.28,4,5,3,12,453,Loyal Customers,3
10528,5,10,232.69,5,2,3,10,523,New Customers,0
10529,59,17,200.94,3,5,3,11,353,Loyal Customers,3
10530,243,9,176.13,1,1,2,4,112,Lost,2
10531,42,9,130.13,3,1,1,5,311,Promising,1
10532,56,16,188.17,3,5,2,10,352,Loyal Customers,2
10533,466,8,108.9,1,1,1,3,111,Lost,1
10534,9,9,213.7,5,1,3,9,513,New Customers,0
10535,10,14,467.7,5,4,5,14,545,Champions,3
10536,90,13,425.48,2,3,5,10,235,At Risk,2
10537,9,20,446.86,5,5,5,15,555,Champions,3
10538,61,14,331.88,3,4,5,12,345,Loyal Customers,3
10539,157,13,153.73,1,3,2,6,132,Hibernating,2
10540,22,13,196.84,4,3,2,9,432,Loyal Customers,0
10541,1,13,295.94,5,3,4,12,534,Loyal Customers,0
10542,2,17,376.02,5,5,5,15,555,Champions,3
10543,17,13,159.86,4,3,2,9,432,Loyal Customers,0
10544,117,6,32.35,2,1,1,4,211,Hibernating,1
10545,21,13,300.54,4,3,4,11,434,Loyal Customers,3
10546,71,13,256.49,2,3,4,9,234,At Risk,2
10547,27,13,143.4,4,3,1,8,431,Loyal Customers,0
10548,47,16,241.07,3,5,3,11,353,Loyal Customers,3
10549,103,12,175.16,2,3,2,7,232,Need Attention,2
10550,200,16,207.35,1,5,3,9,153,At Risk,2
10551,147,11,163.59,1,2,2,5,122,Lost,2
10552,149,9,331.68,1,1,5,7,115,Need Attention,2
10553,197,13,451.98,1,3,5,9,135,At Risk,2
10554,8,16,436.48,5,5,5,15,555,Champions,3
10555,7,8,240.44,5,1,3,9,513,New Customers,0
10556,60,12,260.17,3,3,4,10,334,Loyal Customers,2
10557,71,15,372.43,2,4,5,11,245,At Risk,3
10558,21,10,253.25,4,2,4,10,424,New Customers,0
10559,22,9,402.53,4,1,5,10,415,New Customers,0
10560,49,10,360.93,3,2,5,10,325,Potential Loyalists,2
10561,7,7,175.0,5,1,2,8,512,New Customers,0
10562,100,10,122.2,2,2,1,5,221,Hibernating,1
10563,15,12,283.36,4,3,4,11,434,Loyal Customers,3
10564,29,13,188.12,4,3,2,9,432,Loyal Customers,0
10565,251,8,126.09,1,1,1,3,111,Lost,1
10566,76,13,363.44,2,3,5,10,235,At Risk,2
10567,186,16,245.32,1,5,3,9,153,At Risk,2
10568,23,11,122.45,4,2,1,7,421,New Customers,0
10569,27,14,208.2,4,4,3,11,443,Loyal Customers,3
10570,36,11,249.48,3,2,3,8,323,Potential Loyalists,2
10571,20,16,333.3,4,5,5,14,455,Champions,3
10572,77,6,172.87,2,1,2,5,212,Hibernating,1
10573,264,6,117.7,1,1,1,3,111,Lost,1
10574,1,15,201.79,5,4,3,12,543,Loyal Customers,0
10575,20,9,149.69,4,1,2,7,412,New Customers,0
10576,19,13,244.77,4,3,3,10,433,Loyal Customers,3
10577,179,12,345.34,1,3,5,9,135,At Risk,2
10578,65,9,174.1,2,1,2,5,212,Hibernating,2
10579,50,12,361.97,3,3,5,11,335,Loyal Customers,2
10580,47,12,169.23,3,3,2,8,332,Loyal Customers,2
10581,8,9,142.0,5,1,1,7,511,New Customers,0
10582,91,7,221.83,2,1,3,6,213,Hibernating,1
10583,305,11,236.32,1,2,3,6,123,Hibernating,2
10584,40,14,370.22,3,4,5,12,345,Loyal Customers,3
10585,11,13,282.3,5,3,4,12,534,Loyal Customers,3
10586,51,10,278.39,3,2,4,9,324,Potential Loyalists,2
10587,111,12,315.26,2,3,4,9,234,At Risk,2
10588,6,12,366.35,5,3,5,13,535,Loyal Customers,3
10589,203,11,256.06,1,2,4,7,124,Need Attention,2
10590,23,15,317.62,4,4,4,12,444,Champions,3
10591,165,20,686.2,1,5,5,11,155,At Risk,3
10592,24,9,120.85,4,1,1,6,411,New Customers,0
10593,3,17,269.52,5,5,4,14,554,Champions,3
10594,36,13,246.31,3,3,3,9,333,Loyal Customers,2
10595,18,16,356.07,4,5,5,14,455,Champions,3
10596,29,18,226.44,4,5,3,12,453,Loyal Customers,3
10597,55,19,426.2,3,5,5,13,355,Loyal Customers,3
10598,108,16,397.33,2,5,5,12,255,At Risk,3
10599,17,18,272.37,4,5,4,13,454,Champions,3
10600,1,15,286.96,5,4,4,13,544,Champions,3
10601,21,10,256.86,4,2,4,10,424,New Customers,0
10602,30,12,323.87,4,3,5,12,435,Loyal Customers,3
10603,67,8,140.4,2,1,1,4,211,Hibernating,1
10604,141,11,295.79,1,2,4,7,124,Need Attention,2
10605,23,10,190.0,4,2,2,8,422,New Customers,0
10606,26,15,412.86,4,4,5,13,445,Champions,3
10607,31,15,525.12,4,4,5,13,445,Champions,3
10608,12,4,62.45,5,1,1,7,511,New Customers,1
10609,28,19,417.29,4,5,5,14,455,Champions,3
10610,106,13,320.34,2,3,4,9,234,At Risk,2
10611,14,16,234.81,5,5,3,13,553,Loyal Customers,3
10612,7,13,198.95,5,3,3,11,533,Loyal Customers,0
10613,33,9,174.35,3,1,2,6,312,Promising,0
10614,7,16,260.62,5,5,4,14,554,Champions,3
10615,10,22,344.42,5,5,5,15,555,Champions,3
10616,8,12,150.98,5,3,2,10,532,Loyal Customers,0
10617,62,15,312.98,3,4,4,11,344,Loyal Customers,3
10618,16,13,312.79,4,3,4,11,434,Loyal Customers,3
10619,16,11,139.05,4,2,1,7,421,New Customers,0
10620,11,19,297.67,5,5,4,14,554,Champions,3
10621,162,10,108.75,1,2,1,4,121,Lost,1
10622,32,13,251.79,4,3,4,11,434,Loyal Customers,3
10623,10,21,537.54,5,5,5,15,555,Champions,3
10624,416,8,203.02,1,1,3,5,113,Hibernating,2
10625,155,13,322.63,1,3,4,8,134,At Risk,2
10626,23,10,468.94,4,2,5,11,425,New Customers,3
10627,5,10,180.74,5,2,2,9,522,New Customers,0
10628,75,14,345.11,2,4,5,11,245,At Risk,2
10629,48,17,393.57,3,5,5,13,355,Loyal Customers,3
10630,54,20,615.4,3,5,5,13,355,Loyal Customers,3
10631,185,16,257.0,1,5,4,10,154,At Risk,2
10632,124,10,145.3,2,2,2,6,222,Hibernating,2
10633,58,13,149.2,3,3,2,8,332,Loyal Customers,2
10634,10,13,163.84,5,3,2,10,532,Loyal Customers,0
10635,218,10,116.64,1,2,1,4,121,Lost,1
10636,74,12,177.83,2,3,2,7,232,Need Attention,2
10637,36,6,105.6,3,1,1,5,311,Promising,1
10638,72,18,503.12,2,5,5,12,255,At Risk,3
10639,11,11,134.73,5,2,1,8,521,New Customers,0
10640,137,11,152.98,1,2,2,5,122,Lost,2
10641,42,10,128.7,3,2,1,6,321,Promising,0
10642,10,13,247.91,5,3,3,11,533,Loyal Customers,0
10643,55,12,132.7,3,3,1,7,331,Loyal Customers,2
10644,115,16,298.9,2,5,4,11,254,At Risk,2
10645,60,11,168.87,3,2,2,7,322,Promising,2
10646,51,8,98.5,3,1,1,5,311,Promising,1
10647,164,10,161.77,1,2,2,5,122,Lost,2
10648,98,7,93.84,2,1,1,4,211,Hibernating,1
10649,475,9,208.25,1,1,3,5,113,Hibernating,2
10650,16,9,182.65,4,1,2,7,412,New Customers,0
10651,69,13,129.1,2,3,1,6,231,Hibernating,2
10652,38,11,246.05,3,2,3,8,323,Potential Loyalists,2
10653,13,11,229.13,5,2,3,10,523,New Customers,0
10654,59,14,186.15,3,4,2,9,342,Loyal Customers,2
10655,46,11,249.17,3,2,3,8,323,Potential Loyalists,2
10656,19,11,230.44,4,2,3,9,423,New Customers,0
10657,23,8,92.8,4,1,1,6,411,New Customers,1
10658,9,11,149.36,5,2,2,9,522,New Customers,0
10659,25,14,423.12,4,4,5,13,445,Champions,3
10660,266,11,114.54,1,2,1,4,121,Lost,1
10661,39,12,149.78,3,3,2,8,332,Loyal Customers,0
10662,50,10,220.27,3,2,3,8,323,Potential Loyalists,2
10663,83,15,230.5,2,4,3,9,243,At Risk,2
10664,30,13,235.55,4,3,3,10,433,Loyal Customers,3
10665,13,16,253.74,5,5,4,14,554,Champions,3
10666,187,14,311.19,1,4,4,9,144,At Risk,2
10667,10,10,165.83,5,2,2,9,522,New Customers,0
10668,96,8,204.48,2,1,3,6,213,Hibernating,2
10669,15,10,183.41,4,2,2,8,422,New Customers,0
10670,509,5,114.51,1,1,1,3,111,Lost,1
10671,18,12,102.99,4,3,1,8,431,Loyal Customers,0
10672,47,5,42.1,3,1,1,5,311,Promising,1
10673,11,10,123.2,5,2,1,8,521,New Customers,0
10674,249,10,162.84,1,2,2,5,122,Lost,2
10675,81,14,254.88,2,4,4,10,244,At Risk,2
10676,19,14,223.23,4,4,3,11,443,Loyal Customers,3
10677,91,12,319.07,2,3,4,9,234,At Risk,2
10678,107,16,326.85,2,5,5,12,255,At Risk,2
10679,17,12,128.94,4,3,1,8,431,Loyal Customers,0
10680,44,15,292.69,3,4,4,11,344,Loyal Customers,3
10681,149,17,148.12,1,5,2,8,152,Cant Lose Them,2
10682,13,5,78.7,5,1,1,7,511,New Customers,1
10683,295,12,167.63,1,3,2,6,132,Hibernating,2
10684,61,12,208.4,3,3,3,9,333,Loyal Customers,2
10685,3,14,307.25,5,4,4,13,544,Champions,3
10686,68,12,411.82,2,3,5,10,235,At Risk,2
10687,50,10,208.0,3,2,3,8,323,Potential Loyalists,2
10688,74,8,130.05,2,1,1,4,211,Hibernating,1
10689,5,14,193.2,5,4,2,11,542,Loyal Customers,0
10690,19,10,199.25,4,2,3,9,423,New Customers,0
10691,35,14,328.05,3,4,5,12,345,Loyal Customers,3
10692,108,10,168.35,2,2,2,6,222,Hibernating,2
10693,11,16,277.83,5,5,4,14,554,Champions,3
10694,5,26,764.79,5,5,5,15,555,Champions,3
10695,59,10,263.59,3,2,4,9,324,Potential Loyalists,2
10696,46,9,203.34,3,1,3,7,313,Potential Loyalists,2
10697,40,7,88.58,3,1,1,5,311,Promising,1
10698,38,8,232.25,3,1,3,7,313,Potential Loyalists,2
10699,18,9,120.15,4,1,1,6,411,New Customers,0
10700,4,14,391.1,5,4,5,14,545,Champions,3
10701,172,13,242.98,1,3,3,7,133,At Risk,2
10702,51,21,343.82,3,5,5,13,355,Loyal Customers,3
10703,75,12,331.12,2,3,5,10,235,At Risk,2
10704,239,11,194.11,1,2,2,5,122,Lost,2
10705,67,10,206.5,2,2,3,7,223,Need Attention,2
10706,47,10,348.79,3,2,5,10,325,Potential Loyalists,2
10707,428,9,82.29,1,1,1,3,111,Lost,1
10708,8,11,108.09,5,2,1,8,521,New Customers,0
10709,5,10,211.07,5,2,3,10,523,New Customers,0
10710,258,11,186.78,1,2,2,5,122,Lost,2
10711,38,16,291.43,3,5,4,12,354,Loyal Customers,3
10712,145,12,123.65,1,3,1,5,131,Hibernating,2
10713,31,8,86.0,4,1,1,6,411,New Customers,1
10714,67,10,188.53,2,2,2,6,222,Hibernating,2
10715,16,10,290.5,4,2,4,10,424,New Customers,0
10716,79,16,345.98,2,5,5,12,255,At Risk,3
10717,1,17,551.67,5,5,5,15,555,Champions,3
10718,31,6,46.5,4,1,1,6,411,New Customers,1
10719,227,6,126.75,1,1,1,3,111,Lost,1
10720,26,15,275.43,4,4,4,12,444,Champions,3
10721,41,18,300.43,3,5,4,12,354,Loyal Customers,3
10722,38,18,197.28,3,5,3,11,353,Loyal Customers,3
10723,48,11,129.65,3,2,1,6,321,Promising,2
10724,37,15,206.25,3,4,3,10,343,Loyal Customers,3
10725,45,15,214.6,3,4,3,10,343,Loyal Customers,2
10726,36,12,329.16,3,3,5,11,335,Loyal Customers,3
10727,30,13,218.15,4,4,3,11,443,Loyal Customers,0
10728,15,16,286.2,4,5,4,13,454,Champions,3
10729,3,11,155.66,5,2,2,9,522,New Customers,0
10730,103,14,254.4,2,4,4,10,244,At Risk,2
10731,80,10,232.67,2,2,3,7,223,Need Attention,2
10732,3,13,235.27,5,4,3,12,543,Loyal Customers,0
10733,95,16,322.95,2,5,4,11,254,At Risk,3
10734,26,10,112.75,4,2,1,7,421,New Customers,0
10735,9,16,295.69,5,5,4,14,554,Champions,3
10736,4,10,217.93,5,2,3,10,523,New Customers,0
10737,39,16,264.9,3,5,4,12,354,Loyal Customers,3
10738,119,13,180.18,2,4,2,8,242,Cant Lose Them,2
10739,107,16,345.07,2,5,5,12,255,At Risk,3
10740,7,13,380.04,5,4,5,14,545,Champions,3
10741,148,13,186.99,1,4,2,7,142,Cant Lose Them,2
10742,259,10,182.73,1,2,2,5,122,Lost,2
10743,232,10,322.05,1,2,4,7,124,Need Attention,2
10744,3,11,190.04,5,2,2,9,522,New Customers,0
10745,21,17,551.5,4,5,5,14,455,Champions,3
10746,260,14,259.98,1,4,4,9,144,At Risk,2
10747,10,11,283.71,5,2,4,11,524,New Customers,0
10748,227,9,124.08,1,1,1,3,111,Lost,1
10749,18,15,371.05,4,4,5,13,445,Champions,3
10750,40,11,192.21,3,2,2,7,322,Promising,2
10751,180,12,142.17,1,3,1,5,131,Hibernating,2
10752,32,11,157.83,4,2,2,8,422,New Customers,0
10753,47,14,327.95,3,4,5,12,345,Loyal Customers,3
10754,28,11,162.35,4,2,2,8,422,New Customers,0
10755,84,23,492.0,2,5,5,12,255,At Risk,3
10756,60,10,219.37,3,2,3,8,323,Potential Loyalists,2
10757,46,8,152.24,3,1,2,6,312,Promising,1
10758,65,8,131.44,2,1,1,4,211,Hibernating,1
10759,23,18,284.75,4,5,4,13,454,Champions,3
10760,44,6,80.75,3,1,1,5,311,Promising,1
10761,37,11,143.88,3,2,1,6,321,Promising,0
10762,193,15,204.46,1,4,3,8,143,At Risk,2
10763,15,10,224.55,4,2,3,9,423,New Customers,0
10764,318,7,166.03,1,1,2,4,112,Lost,1
10765,147,12,153.5,1,3,2,6,132,Hibernating,2
10766,39,13,193.53,3,4,2,9,342,Loyal Customers,2
10767,99,7,195.22,2,1,2,5,212,Hibernating,1
10768,9,9,210.47,5,1,3,9,513,New Customers,0
10769,203,8,136.09,1,1,1,3,111,Lost,1
10770,65,12,286.45,2,3,4,9,234,At Risk,2
10771,85,13,287.37,2,4,4,10,244,At Risk,2
10772,11,14,166.72,5,4,2,11,542,Loyal Customers,0
10773,28,14,251.63,4,4,4,12,444,Champions,3
10774,40,11,156.45,3,2,2,7,322,Promising,0
10775,182,11,166.71,1,2,2,5,122,Lost,2
10776,24,12,234.96,4,3,3,10,433,Loyal Customers,0
10777,77,9,226.44,2,1,3,6,213,Hibernating,2
10778,81,16,309.38,2,5,4,11,254,At Risk,3
10779,80,10,266.45,2,2,4,8,224,Need Attention,2
10780,11,10,170.64,5,2,2,9,522,New Customers,0
10781,58,13,235.53,3,4,3,10,343,Loyal Customers,2
10782,26,16,304.18,4,5,4,13,454,Champions,3
10783,37,16,244.08,3,5,3,11,353,Loyal Customers,3
10784,14,11,142.15,5,2,1,8,521,New Customers,0
10785,162,9,200.04,1,1,3,5,113,Hibernating,2
10786,20,9,132.27,4,1,1,6,411,New Customers,0
10787,233,12,350.89,1,3,5,9,135,At Risk,2
10788,8,15,299.81,5,4,4,13,544,Champions,3
10789,388,8,196.97,1,1,2,4,112,Lost,2
10790,29,8,86.85,4,1,1,6,411,New Customers,1
10791,112,11,206.42,2,2,3,7,223,Need Attention,2
10792,98,6,74.79,2,1,1,4,211,Hibernating,1
10793,35,7,127.95,3,1,1,5,311,Promising,1
10794,131,14,363.12,1,4,5,10,145,At Risk,2
10795,58,8,99.63,3,1,1,5,311,Promising,1
10796,31,14,477.12,4,4,5,13,445,Champions,3
10797,210,7,72.39,1,1,1,3,111,Lost,1
10798,241,13,249.32,1,4,3,8,143,At Risk,2
10799,5,8,231.27,5,1,3,9,513,New Customers,0
10800,29,8,154.65,4,1,2,7,412,New Customers,0
10801,25,14,220.7,4,4,3,11,443,Loyal Customers,3
10802,22,10,265.89,4,2,4,10,424,New Customers,0
10803,42,16,297.51,3,5,4,12,354,Loyal Customers,3
10804,2,14,338.09,5,4,5,14,545,Champions,3
10805,26,10,145.17,4,2,2,8,422,New Customers,0
10806,14,12,176.12,5,3,2,10,532,Loyal Customers,0
10807,23,20,506.22,4,5,5,14,455,Champions,3
10808,12,13,282.87,5,4,4,13,544,Champions,3
10809,101,10,130.38,2,2,1,5,221,Hibernating,1
10810,90,8,147.36,2,1,2,5,212,Hibernating,1
10811,738,6,78.3,1,1,1,3,111,Lost,1
10812,56,11,279.01,3,2,4,9,324,Potential Loyalists,2
10813,5,13,273.5,5,4,4,13,544,Champions,0
10814,9,13,279.96,5,4,4,13,544,Champions,3
10815,9,19,334.2,5,5,5,15,555,Champions,3
10816,232,10,255.88,1,2,4,7,124,Need Attention,2
10817,162,8,107.38,1,1,1,3,111,Lost,1
10818,53,15,312.02,3,4,4,11,344,Loyal Customers,3
10819,46,13,208.7,3,4,3,10,343,Loyal Customers,2
10820,13,10,117.54,5,2,1,8,521,New Customers,0
10821,99,9,171.36,2,1,2,5,212,Hibernating,2
10822,95,6,350.13,2,1,5,8,215,Need Attention,2
10823,14,10,179.03,5,2,2,9,522,New Customers,0
10824,7,11,238.47,5,2,3,10,523,New Customers,0
10825,12,15,281.39,5,4,4,13,544,Champions,3
10826,445,7,131.41,1,1,1,3,111,Lost,1
10827,133,16,237.66,1,5,3,9,153,At Risk,2
10828,25,11,152.3,4,2,2,8,422,New Customers,0
10829,297,19,408.59,1,5,5,11,155,At Risk,2
10830,276,10,309.26,1,2,4,7,124,Need Attention,2
10831,65,11,165.68,2,2,2,6,222,Hibernating,2
10832,23,11,189.25,4,2,2,8,422,New Customers,0
10833,3,5,154.36,5,1,2,8,512,New Customers,0
10834,34,11,142.09,3,2,1,6,321,Promising,0
10835,58,15,436.6,3,4,5,12,345,Loyal Customers,3
10836,58,8,104.05,3,1,1,5,311,Promising,1
10837,9,17,371.38,5,5,5,15,555,Champions,3
10838,4,12,238.6,5,3,3,11,533,Loyal Customers,0
10839,61,17,323.39,3,5,5,13,355,Loyal Customers,3
10840,178,6,56.4,1,1,1,3,111,Lost,1
10841,197,10,157.54,1,2,2,5,122,Lost,2
10842,40,14,207.98,3,4,3,10,343,Loyal Customers,2
10843,45,15,204.98,3,4,3,10,343,Loyal Customers,2
10844,50,9,128.95,3,1,1,5,311,Promising,1
10845,83,12,318.32,2,3,4,9,234,At Risk,2
10846,54,12,240.88,3,3,3,9,333,Loyal Customers,2
10847,178,11,151.94,1,2,2,5,122,Lost,2
10848,250,12,308.28,1,3,4,8,134,At Risk,2
10849,217,5,169.26,1,1,2,4,112,Lost,1
10850,95,14,318.69,2,4,4,10,244,At Risk,2
10851,110,15,365.73,2,4,5,11,245,At Risk,2
10852,116,9,280.35,2,1,4,7,214,Need Attention,2
10853,149,9,240.83,1,1,3,5,113,Hibernating,2
10854,91,11,259.2,2,2,4,8,224,Need Attention,2
10855,389,8,234.75,1,1,3,5,113,Hibernating,2
10856,10,12,323.5,5,3,5,13,535,Loyal Customers,3
10857,78,12,183.24,2,3,2,7,232,Need Attention,2
10858,28,24,675.25,4,5,5,14,455,Champions,3
10859,45,10,239.6,3,2,3,8,323,Potential Loyalists,2
10860,23,12,261.25,4,3,4,11,434,Loyal Customers,0
10861,167,9,116.45,1,1,1,3,111,Lost,1
10862,62,5,97.67,3,1,1,5,311,Promising,1
10863,43,8,82.7,3,1,1,5,311,Promising,1
10864,2,16,273.32,5,5,4,14,554,Champions,3
10865,3,11,244.15,5,2,3,10,523,New Customers,0
10866,62,10,239.08,3,2,3,8,323,Potential Loyalists,2
10867,328,7,100.52,1,1,1,3,111,Lost,1
10868,45,6,70.65,3,1,1,5,311,Promising,1
10869,17,20,411.34,4,5,5,14,455,Champions,3
10870,346,5,55.65,1,1,1,3,111,Lost,1
10871,84,8,92.65,2,1,1,4,211,Hibernating,1
10872,39,15,465.57,3,4,5,12,345,Loyal Customers,3
10873,53,18,300.98,3,5,4,12,354,Loyal Customers,3
10874,36,8,101.19,3,1,1,5,311,Promising,1
10875,125,9,162.3,2,1,2,5,212,Hibernating,2
10876,6,12,146.6,5,3,2,10,532,Loyal Customers,0
10877,2,18,404.22,5,5,5,15,555,Champions,3
10878,18,9,163.47,4,1,2,7,412,New Customers,0
10879,33,9,124.09,3,1,1,5,311,Promising,1
10880,59,9,94.38,3,1,1,5,311,Promising,1
10881,83,12,349.3,2,3,5,10,235,At Risk,2
10882,186,7,77.95,1,1,1,3,111,Lost,1
10883,259,12,272.91,1,3,4,8,134,At Risk,2
10884,260,9,141.44,1,1,1,3,111,Lost,1
10885,1,14,284.08,5,4,4,13,544,Champions,0
10886,20,11,147.78,4,2,2,8,422,New Customers,0
10887,72,14,247.24,2,4,3,9,243,At Risk,2
10888,135,11,125.54,1,2,1,4,121,Lost,2
10889,5,8,119.9,5,1,1,7,511,New Customers,0
10890,5,14,316.43,5,4,4,13,544,Champions,3
10891,74,11,214.5,2,2,3,7,223,Need Attention,2
10892,79,15,429.39,2,4,5,11,245,At Risk,3
10893,8,12,119.49,5,3,1,9,531,Loyal Customers,0
10894,4,10,414.18,5,2,5,12,525,New Customers,0
10895,11,11,181.5,5,2,2,9,522,New Customers,0
10896,48,15,290.03,3,4,4,11,344,Loyal Customers,3
10897,19,8,178.04,4,1,2,7,412,New Customers,0
10898,2,15,230.39,5,4,3,12,543,Loyal Customers,0
10899,77,15,325.79,2,4,5,11,245,At Risk,3
10900,64,13,311.23,2,4,4,10,244,At Risk,2
10901,36,4,40.85,3,1,1,5,311,Promising,1
10902,192,16,292.33,1,5,4,10,154,At Risk,2
10903,390,7,77.8,1,1,1,3,111,Lost,1
10904,22,12,278.2,4,3,4,11,434,Loyal Customers,3
10905,62,12,263.28,3,3,4,10,334,Loyal Customers,2
10906,41,12,254.7,3,3,4,10,334,Loyal Customers,2
10907,31,12,150.17,4,3,2,9,432,Loyal Customers,0
10908,21,11,148.8,4,2,2,8,422,New Customers,0
10909,46,15,118.89,3,4,1,8,341,Loyal Customers,2
10910,455,9,138.02,1,1,1,3,111,Lost,1
10911,361,5,46.35,1,1,1,3,111,Lost,1
10912,2,8,84.12,5,1,1,7,511,New Customers,0
10913,148,12,134.75,1,3,1,5,131,Hibernating,2
10914,197,13,157.92,1,4,2,7,142,Cant Lose Them,2
10915,66,10,115.05,2,2,1,5,221,Hibernating,1
10916,22,17,389.35,4,5,5,14,455,Champions,3
10917,91,12,161.98,2,3,2,7,232,Need Attention,2
10918,14,16,401.19,5,5,5,15,555,Champions,3
10919,146,12,229.87,1,3,3,7,133,At Risk,2
10920,2,7,114.3,5,1,1,7,511,New Customers,0
10921,141,13,231.15,1,4,3,8,143,At Risk,2
10922,3,16,212.69,5,5,3,13,553,Loyal Customers,0
10923,291,18,423.51,1,5,5,11,155,At Risk,2
10924,28,11,228.42,4,2,3,9,423,New Customers,0
10925,55,13,207.8,3,4,3,10,343,Loyal Customers,2
10926,15,14,466.25,4,4,5,13,445,Champions,3
10927,24,9,277.3,4,1,4,9,414,New Customers,0
10928,87,9,120.5,2,1,1,4,211,Hibernating,1
10929,433,8,202.03,1,1,3,5,113,Hibernating,2
10930,33,13,125.7,3,4,1,8,341,Loyal Customers,0
10931,22,16,473.28,4,5,5,14,455,Champions,3
10932,28,15,299.67,4,4,4,12,444,Champions,3
10933,26,16,401.31,4,5,5,14,455,Champions,3
10934,24,10,285.55,4,2,4,10,424,New Customers,0
10935,18,13,164.55,4,4,2,10,442,Loyal Customers,0
10936,23,12,227.13,4,3,3,10,433,Loyal Customers,0
10937,5,13,190.6,5,4,2,11,542,Loyal Customers,0
10938,1,24,454.43,5,5,5,15,555,Champions,3
10939,2,16,355.85,5,5,5,15,555,Champions,3
10940,98,10,102.98,2,2,1,5,221,Hibernating,1
10941,31,14,179.36,4,4,2,10,442,Loyal Customers,0
10942,9,15,388.35,5,4,5,14,545,Champions,3
10943,4,13,312.67,5,4,4,13,544,Champions,3
10944,9,15,160.14,5,4,2,11,542,Loyal Customers,0
10945,3,14,181.23,5,4,2,11,542,Loyal Customers,0
10946,25,9,117.13,4,1,1,6,411,New Customers,0
10947,91,10,207.86,2,2,3,7,223,Need Attention,2
10948,444,5,93.22,1,1,1,3,111,Lost,1
10949,137,13,325.6,1,4,5,10,145,At Risk,2
10950,43,11,137.79,3,2,1,6,321,Promising,0
10951,8,12,295.89,5,3,4,12,534,Loyal Customers,0
10952,30,18,790.11,4,5,5,14,455,Champions,3
10953,9,11,124.04,5,2,1,8,521,New Customers,0
10954,86,10,223.95,2,2,3,7,223,Need Attention,2
10955,40,10,128.05,3,2,1,6,321,Promising,0
10956,177,10,218.07,1,2,3,6,123,Hibernating,2
10957,49,16,691.21,3,5,5,13,355,Loyal Customers,3
10958,3,18,275.05,5,5,4,14,554,Champions,3
10959,17,12,265.33,4,3,4,11,434,Loyal Customers,0
10960,6,7,188.2,5,1,2,8,512,New Customers,0
10961,68,13,186.35,2,4,2,8,242,Cant Lose Them,2
10962,6,11,261.23,5,2,4,11,524,New Customers,0
10963,37,10,168.41,3,2,2,7,322,Promising,0
10964,176,13,281.93,1,4,4,9,144,At Risk,2
10965,40,11,145.89,3,2,2,7,322,Promising,0
