customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,rfm_composite,rfm_segment,cluster
1704,650,5,341.46,1,3,2,1-3-2,11,Cant Lose Them,1
1705,830,2,21.96,1,1,1,1-1-1,6,Lost,1
1706,779,3,229.81,1,2,2,1-2-2,9,Cant Lose Them,1
1707,773,3,135.6,1,2,2,1-2-2,9,Cant Lose Them,1
1708,530,4,472.13,2,2,3,2-2-3,13,Cant Lose Them,1
1709,622,3,50.51,1,2,1,1-2-1,8,Cant Lose Them,1
1710,653,2,48.4,1,1,1,1-1-1,6,Lost,1
1711,397,4,580.29,2,2,3,2-2-3,13,Cant Lose Them,1
1712,749,4,196.43,1,2,2,1-2-2,9,Cant Lose Them,1
1713,470,2,160.87,2,1,2,2-1-2,10,Hibernating,1
1714,676,1,25.24,1,1,1,1-1-1,6,Lost,1
1715,901,1,73.56,1,1,1,1-1-1,6,Lost,1
1716,896,1,77.1,1,1,1,1-1-1,6,Lost,1
1717,803,4,301.57,1,2,2,1-2-2,9,Cant Lose Them,1
1718,850,1,178.32,1,1,2,1-1-2,7,Lost,1
1719,575,3,64.89,2,2,1,2-2-1,11,Cant Lose Them,1
1720,1047,1,23.14,1,1,1,1-1-1,6,Lost,1
1721,1067,1,85.08,1,1,1,1-1-1,6,Lost,1
1722,234,1,186.06,3,1,2,3-1-2,13,Hibernating,1
1723,1000,1,96.95,1,1,1,1-1-1,6,Lost,1
1724,976,1,64.82,1,1,1,1-1-1,6,Lost,1
1725,951,3,99.2,1,2,1,1-2-1,8,Cant Lose Them,1
1726,900,1,36.02,1,1,1,1-1-1,6,Lost,1
1727,613,3,175.0,1,2,2,1-2-2,9,Cant Lose Them,1
1728,890,2,316.71,1,1,2,1-1-2,7,Lost,1
1729,858,2,111.9,1,1,1,1-1-1,6,Lost,1
1730,1038,1,253.47,1,1,2,1-1-2,7,Lost,1
1731,583,4,354.02,2,2,2,2-2-2,12,Cant Lose Them,1
1732,432,4,182.02,2,2,2,2-2-2,12,Cant Lose Them,1
1733,792,3,148.31,1,2,2,1-2-2,9,Cant Lose Them,1
1734,734,3,126.97,1,2,1,1-2-1,8,Cant Lose Them,1
1735,769,4,137.85,1,2,2,1-2-2,9,Cant Lose Them,1
1736,953,1,76.08,1,1,1,1-1-1,6,Lost,1
1737,693,3,167.82,1,2,2,1-2-2,9,Cant Lose Them,1
1738,936,1,229.25,1,1,2,1-1-2,7,Lost,1
1739,920,2,59.34,1,1,1,1-1-1,6,Lost,1
1740,402,2,155.95,2,1,2,2-1-2,10,Hibernating,1
1741,567,1,9.09,2,1,1,2-1-1,9,Hibernating,1
1742,767,3,460.32,1,2,3,1-2-3,10,Cant Lose Them,1
1743,799,3,202.13,1,2,2,1-2-2,9,Cant Lose Them,1
1744,736,2,551.03,1,1,3,1-1-3,8,Lost,1
1745,564,2,51.76,2,1,1,2-1-1,9,Hibernating,1
1746,532,2,132.32,2,1,1,2-1-1,9,Hibernating,1
1747,740,3,103.3,1,2,1,1-2-1,8,Cant Lose Them,1
1748,854,1,313.76,1,1,2,1-1-2,7,Lost,1
1749,943,1,9.01,1,1,1,1-1-1,6,Lost,1
1750,624,4,362.64,1,2,2,1-2-2,9,Cant Lose Them,1
1751,850,1,78.6,1,1,1,1-1-1,6,Lost,1
1752,969,2,423.04,1,1,2,1-1-2,7,Lost,1
1753,986,2,50.73,1,1,1,1-1-1,6,Lost,1
1754,861,2,110.58,1,1,1,1-1-1,6,Lost,1
1755,971,2,61.1,1,1,1,1-1-1,6,Lost,1
1756,990,1,99.81,1,1,1,1-1-1,6,Lost,1
1757,646,1,87.52,1,1,1,1-1-1,6,Lost,1
1758,744,3,46.79,1,2,1,1-2-1,8,Cant Lose Them,1
1759,729,1,170.38,1,1,2,1-1-2,7,Lost,1
1760,532,5,458.37,2,3,3,2-3-3,15,At Risk,1
1761,1045,2,20.43,1,1,1,1-1-1,6,Lost,1
1762,940,1,117.15,1,1,1,1-1-1,6,Lost,1
1763,732,2,236.42,1,1,2,1-1-2,7,Lost,1
1764,1012,3,168.21,1,2,2,1-2-2,9,Cant Lose Them,1
1765,627,4,100.0,1,2,1,1-2-1,8,Cant Lose Them,1
1766,999,1,24.34,1,1,1,1-1-1,6,Lost,1
1767,769,3,290.85,1,2,2,1-2-2,9,Cant Lose Them,1
1768,657,4,436.32,1,2,2,1-2-2,9,Cant Lose Them,1
1769,860,2,180.58,1,1,2,1-1-2,7,Lost,1
1770,422,3,211.28,2,2,2,2-2-2,12,Cant Lose Them,1
1771,984,2,110.04,1,1,1,1-1-1,6,Lost,1
1772,1027,2,92.99,1,1,1,1-1-1,6,Lost,1
1773,838,2,131.1,1,1,1,1-1-1,6,Lost,1
1774,824,5,225.45,1,3,2,1-3-2,11,Cant Lose Them,1
1775,898,2,504.84,1,1,3,1-1-3,8,Lost,1
1776,562,2,88.27,2,1,1,2-1-1,9,Hibernating,1
1777,809,4,326.48,1,2,2,1-2-2,9,Cant Lose Them,1
1778,692,3,412.55,1,2,2,1-2-2,9,Cant Lose Them,1
1779,698,4,669.18,1,2,3,1-2-3,10,Cant Lose Them,1
1780,784,1,13.86,1,1,1,1-1-1,6,Lost,1
1781,729,3,266.75,1,2,2,1-2-2,9,Cant Lose Them,1
1782,570,3,153.38,2,2,2,2-2-2,12,Cant Lose Them,1
1783,1031,1,70.1,1,1,1,1-1-1,6,Lost,1
1784,819,3,127.42,1,2,1,1-2-1,8,Cant Lose Them,1
1785,574,4,343.68,2,2,2,2-2-2,12,Cant Lose Them,1
1786,629,4,164.32,1,2,2,1-2-2,9,Cant Lose Them,1
1787,723,2,257.4,1,1,2,1-1-2,7,Lost,1
1788,634,3,142.07,1,2,2,1-2-2,9,Cant Lose Them,1
1789,667,3,270.53,1,2,2,1-2-2,9,Cant Lose Them,1
1790,775,3,328.24,1,2,2,1-2-2,9,Cant Lose Them,1
1791,1060,3,406.35,1,2,2,1-2-2,9,Cant Lose Them,1
1792,917,2,136.74,1,1,2,1-1-2,7,Lost,1
1793,906,2,170.76,1,1,2,1-1-2,7,Lost,1
1794,842,1,15.6,1,1,1,1-1-1,6,Lost,1
1795,594,3,156.09,2,2,2,2-2-2,12,Cant Lose Them,1
1796,999,1,163.1,1,1,2,1-1-2,7,Lost,1
1797,493,4,314.92,2,2,2,2-2-2,12,Cant Lose Them,1
1798,547,1,44.45,2,1,1,2-1-1,9,Hibernating,1
1799,885,4,234.9,1,2,2,1-2-2,9,Cant Lose Them,1
1800,795,1,94.02,1,1,1,1-1-1,6,Lost,1
1801,816,3,146.43,1,2,2,1-2-2,9,Cant Lose Them,1
1802,801,4,143.82,1,2,2,1-2-2,9,Cant Lose Them,1
1803,620,1,29.41,1,1,1,1-1-1,6,Lost,1
1804,797,3,76.01,1,2,1,1-2-1,8,Cant Lose Them,1
1805,601,2,125.68,2,1,1,2-1-1,9,Hibernating,1
1806,783,3,104.7,1,2,1,1-2-1,8,Cant Lose Them,1
1807,779,4,507.8,1,2,3,1-2-3,10,Cant Lose Them,1
1808,443,1,122.33,2,1,1,2-1-1,9,Hibernating,1
1809,839,3,242.78,1,2,2,1-2-2,9,Cant Lose Them,1
1810,873,3,67.67,1,2,1,1-2-1,8,Cant Lose Them,1
1811,796,3,292.42,1,2,2,1-2-2,9,Cant Lose Them,1
1812,315,2,35.87,3,1,1,3-1-1,12,Hibernating,1
1813,552,3,152.11,2,2,2,2-2-2,12,Cant Lose Them,1
1814,837,2,63.48,1,1,1,1-1-1,6,Lost,1
1815,382,3,75.52,2,2,1,2-2-1,11,Cant Lose Them,1
1816,1014,1,66.06,1,1,1,1-1-1,6,Lost,1
1817,780,4,89.92,1,2,1,1-2-1,8,Cant Lose Them,1
1818,836,4,145.55,1,2,2,1-2-2,9,Cant Lose Them,1
1819,882,3,558.64,1,2,3,1-2-3,10,Cant Lose Them,1
1820,952,2,75.61,1,1,1,1-1-1,6,Lost,1
1821,817,4,511.89,1,2,3,1-2-3,10,Cant Lose Them,1
1822,705,1,72.95,1,1,1,1-1-1,6,Lost,1
1823,908,3,612.79,1,2,3,1-2-3,10,Cant Lose Them,1
1824,988,1,81.84,1,1,1,1-1-1,6,Lost,1
1825,736,3,195.11,1,2,2,1-2-2,9,Cant Lose Them,1
1826,1013,1,25.72,1,1,1,1-1-1,6,Lost,1
1827,894,3,138.46,1,2,2,1-2-2,9,Cant Lose Them,1
1828,753,3,160.49,1,2,2,1-2-2,9,Cant Lose Them,1
1829,625,3,88.74,1,2,1,1-2-1,8,Cant Lose Them,1
1830,890,2,143.96,1,1,2,1-1-2,7,Lost,1
1831,911,3,262.71,1,2,2,1-2-2,9,Cant Lose Them,1
1832,778,4,212.07,1,2,2,1-2-2,9,Cant Lose Them,1
1833,781,3,84.1,1,2,1,1-2-1,8,Cant Lose Them,1
1834,613,4,185.73,1,2,2,1-2-2,9,Cant Lose Them,1
1835,831,4,229.72,1,2,2,1-2-2,9,Cant Lose Them,1
1836,524,3,216.06,2,2,2,2-2-2,12,Cant Lose Them,1
1837,969,3,193.97,1,2,2,1-2-2,9,Cant Lose Them,1
1838,835,4,173.98,1,2,2,1-2-2,9,Cant Lose Them,1
1839,777,3,179.67,1,2,2,1-2-2,9,Cant Lose Them,1
1840,656,4,211.49,1,2,2,1-2-2,9,Cant Lose Them,1
1841,772,2,226.83,1,1,2,1-1-2,7,Lost,1
1842,822,1,49.48,1,1,1,1-1-1,6,Lost,1
1843,905,2,86.7,1,1,1,1-1-1,6,Lost,1
1844,670,4,448.99,1,2,2,1-2-2,9,Cant Lose Them,1
1845,687,4,164.97,1,2,2,1-2-2,9,Cant Lose Them,1
1846,728,4,268.21,1,2,2,1-2-2,9,Cant Lose Them,1
1847,766,2,31.69,1,1,1,1-1-1,6,Lost,1
1848,714,3,95.77,1,2,1,1-2-1,8,Cant Lose Them,1
1849,805,2,41.25,1,1,1,1-1-1,6,Lost,1
1850,881,1,111.56,1,1,1,1-1-1,6,Lost,1
1851,675,4,263.08,1,2,2,1-2-2,9,Cant Lose Them,1
1852,965,2,358.79,1,1,2,1-1-2,7,Lost,1
1853,690,5,875.82,1,3,3,1-3-3,12,At Risk,1
1854,1045,2,98.51,1,1,1,1-1-1,6,Lost,1
1855,466,5,352.87,2,3,2,2-3-2,14,Cant Lose Them,1
1856,558,1,28.46,2,1,1,2-1-1,9,Hibernating,1
1857,917,1,16.36,1,1,1,1-1-1,6,Lost,1
1858,726,2,134.24,1,1,2,1-1-2,7,Lost,1
1859,639,4,191.66,1,2,2,1-2-2,9,Cant Lose Them,1
1860,688,4,303.28,1,2,2,1-2-2,9,Cant Lose Them,1
1861,937,1,31.01,1,1,1,1-1-1,6,Lost,1
1862,576,5,249.69,2,3,2,2-3-2,14,Cant Lose Them,1
1863,741,4,552.31,1,2,3,1-2-3,10,Cant Lose Them,1
1864,735,1,71.37,1,1,1,1-1-1,6,Lost,1
1865,687,3,82.31,1,2,1,1-2-1,8,Cant Lose Them,1
1866,785,4,212.13,1,2,2,1-2-2,9,Cant Lose Them,1
1867,881,3,353.81,1,2,2,1-2-2,9,Cant Lose Them,1
1868,929,5,178.22,1,3,2,1-3-2,11,Cant Lose Them,1
1869,708,1,92.59,1,1,1,1-1-1,6,Lost,1
1870,1005,2,167.64,1,1,2,1-1-2,7,Lost,1
1871,848,3,196.88,1,2,2,1-2-2,9,Cant Lose Them,1
1872,777,3,337.67,1,2,2,1-2-2,9,Cant Lose Them,1
1873,1061,1,658.15,1,1,3,1-1-3,8,Lost,1
1874,1024,2,135.62,1,1,2,1-1-2,7,Lost,1
1875,557,5,190.05,2,3,2,2-3-2,14,Cant Lose Them,1
1876,882,2,24.34,1,1,1,1-1-1,6,Lost,1
1877,942,3,103.53,1,2,1,1-2-1,8,Cant Lose Them,1
1878,618,5,731.11,1,3,3,1-3-3,12,At Risk,1
1879,911,3,218.88,1,2,2,1-2-2,9,Cant Lose Them,1
1880,658,5,145.8,1,3,2,1-3-2,11,Cant Lose Them,1
1881,729,3,302.37,1,2,2,1-2-2,9,Cant Lose Them,1
1882,876,3,284.39,1,2,2,1-2-2,9,Cant Lose Them,1
1883,1012,3,154.47,1,2,2,1-2-2,9,Cant Lose Them,1
1884,971,2,149.88,1,1,2,1-1-2,7,Lost,1
1885,358,2,44.37,2,1,1,2-1-1,9,Hibernating,1
1886,797,2,57.66,1,1,1,1-1-1,6,Lost,1
1887,645,3,184.39,1,2,2,1-2-2,9,Cant Lose Them,1
1888,975,3,73.7,1,2,1,1-2-1,8,Cant Lose Them,1
1889,893,3,161.44,1,2,2,1-2-2,9,Cant Lose Them,1
1890,949,1,130.51,1,1,1,1-1-1,6,Lost,1
1891,609,2,507.22,2,1,3,2-1-3,11,Hibernating,1
1892,663,2,151.66,1,1,2,1-1-2,7,Lost,1
1893,548,3,378.22,2,2,2,2-2-2,12,Cant Lose Them,1
1894,857,2,33.43,1,1,1,1-1-1,6,Lost,1
1895,943,5,245.35,1,3,2,1-3-2,11,Cant Lose Them,1
1896,834,4,671.88,1,2,3,1-2-3,10,Cant Lose Them,1
1897,626,2,192.08,1,1,2,1-1-2,7,Lost,1
1898,825,3,138.05,1,2,2,1-2-2,9,Cant Lose Them,1
1899,715,4,163.93,1,2,2,1-2-2,9,Cant Lose Them,1
1900,731,1,168.5,1,1,2,1-1-2,7,Lost,1
1901,763,4,114.72,1,2,1,1-2-1,8,Cant Lose Them,1
1902,942,2,158.13,1,1,2,1-1-2,7,Lost,1
1903,608,2,224.93,2,1,2,2-1-2,10,Hibernating,1
1904,878,2,352.81,1,1,2,1-1-2,7,Lost,1
1905,923,3,165.2,1,2,2,1-2-2,9,Cant Lose Them,1
1906,562,3,227.09,2,2,2,2-2-2,12,Cant Lose Them,1
1907,702,5,865.68,1,3,3,1-3-3,12,At Risk,1
1908,874,2,34.3,1,1,1,1-1-1,6,Lost,1
1909,862,4,220.67,1,2,2,1-2-2,9,Cant Lose Them,1
1910,625,2,69.7,1,1,1,1-1-1,6,Lost,1
1911,851,3,201.43,1,2,2,1-2-2,9,Cant Lose Them,1
1912,931,2,75.82,1,1,1,1-1-1,6,Lost,1
1913,1054,1,16.62,1,1,1,1-1-1,6,Lost,1
1914,548,2,187.12,2,1,2,2-1-2,10,Hibernating,1
1915,831,3,320.56,1,2,2,1-2-2,9,Cant Lose Them,1
1916,657,2,43.35,1,1,1,1-1-1,6,Lost,1
1917,859,3,355.94,1,2,2,1-2-2,9,Cant Lose Them,1
1918,548,5,132.33,2,3,1,2-3-1,13,Cant Lose Them,1
1919,967,1,48.26,1,1,1,1-1-1,6,Lost,1
1920,875,3,158.81,1,2,2,1-2-2,9,Cant Lose Them,1
1921,673,4,146.39,1,2,2,1-2-2,9,Cant Lose Them,1
1922,489,5,858.91,2,3,3,2-3-3,15,At Risk,1
1923,964,1,51.33,1,1,1,1-1-1,6,Lost,1
1924,854,2,229.17,1,1,2,1-1-2,7,Lost,1
1925,649,1,43.6,1,1,1,1-1-1,6,Lost,1
1926,603,4,223.87,2,2,2,2-2-2,12,Cant Lose Them,1
1927,695,3,90.34,1,2,1,1-2-1,8,Cant Lose Them,1
1928,534,1,28.6,2,1,1,2-1-1,9,Hibernating,1
1929,644,2,144.93,1,1,2,1-1-2,7,Lost,1
1930,788,3,288.79,1,2,2,1-2-2,9,Cant Lose Them,1
1931,669,3,233.41,1,2,2,1-2-2,9,Cant Lose Them,1
1932,1012,2,41.22,1,1,1,1-1-1,6,Lost,1
1933,781,2,51.07,1,1,1,1-1-1,6,Lost,1
1934,891,2,59.57,1,1,1,1-1-1,6,Lost,1
1935,510,2,80.11,2,1,1,2-1-1,9,Hibernating,1
1936,629,1,82.64,1,1,1,1-1-1,6,Lost,1
1937,803,2,47.16,1,1,1,1-1-1,6,Lost,1
1938,795,2,27.79,1,1,1,1-1-1,6,Lost,1
1939,938,3,129.97,1,2,1,1-2-1,8,Cant Lose Them,1
1940,896,3,102.31,1,2,1,1-2-1,8,Cant Lose Them,1
1941,638,3,117.94,1,2,1,1-2-1,8,Cant Lose Them,1
1942,1010,1,342.18,1,1,2,1-1-2,7,Lost,1
1943,975,2,245.61,1,1,2,1-1-2,7,Lost,1
1944,1056,1,44.44,1,1,1,1-1-1,6,Lost,1
1945,657,2,226.66,1,1,2,1-1-2,7,Lost,1
1946,554,2,136.02,2,1,2,2-1-2,10,Hibernating,1
1947,926,3,198.01,1,2,2,1-2-2,9,Cant Lose Them,1
1948,722,3,448.25,1,2,2,1-2-2,9,Cant Lose Them,1
1949,739,4,258.08,1,2,2,1-2-2,9,Cant Lose Them,1
1950,641,3,151.66,1,2,2,1-2-2,9,Cant Lose Them,1
1951,399,3,449.93,2,2,2,2-2-2,12,Cant Lose Them,1
1952,538,3,598.25,2,2,3,2-2-3,13,Cant Lose Them,1
1953,598,3,129.91,2,2,1,2-2-1,11,Cant Lose Them,1
1954,962,3,156.53,1,2,2,1-2-2,9,Cant Lose Them,1
1955,570,2,289.23,2,1,2,2-1-2,10,Hibernating,1
1956,993,1,427.55,1,1,2,1-1-2,7,Lost,1
1957,843,2,130.12,1,1,1,1-1-1,6,Lost,1
1958,778,3,251.07,1,2,2,1-2-2,9,Cant Lose Them,1
1959,764,2,121.9,1,1,1,1-1-1,6,Lost,1
1960,561,3,84.03,2,2,1,2-2-1,11,Cant Lose Them,1
1961,922,1,31.21,1,1,1,1-1-1,6,Lost,1
1962,263,2,280.86,3,1,2,3-1-2,13,Hibernating,1
1963,621,4,562.4,1,2,3,1-2-3,10,Cant Lose Them,1
1964,808,2,715.91,1,1,3,1-1-3,8,Lost,1
1965,1092,1,35.3,1,1,1,1-1-1,6,Lost,1
1966,962,2,187.25,1,1,2,1-1-2,7,Lost,1
1967,904,2,230.76,1,1,2,1-1-2,7,Lost,1
1968,705,3,133.2,1,2,2,1-2-2,9,Cant Lose Them,1
1969,957,2,102.28,1,1,1,1-1-1,6,Lost,1
1970,849,1,140.76,1,1,2,1-1-2,7,Lost,1
1971,674,2,43.62,1,1,1,1-1-1,6,Lost,1
1972,602,4,152.59,2,2,2,2-2-2,12,Cant Lose Them,1
1973,708,3,388.42,1,2,2,1-2-2,9,Cant Lose Them,1
1974,497,3,255.03,2,2,2,2-2-2,12,Cant Lose Them,1
1975,729,2,125.85,1,1,1,1-1-1,6,Lost,1
1976,812,3,162.44,1,2,2,1-2-2,9,Cant Lose Them,1
1977,934,1,29.97,1,1,1,1-1-1,6,Lost,1
1978,645,2,39.05,1,1,1,1-1-1,6,Lost,1
1979,792,2,68.04,1,1,1,1-1-1,6,Lost,1
1980,1025,1,51.44,1,1,1,1-1-1,6,Lost,1
1981,874,2,263.78,1,1,2,1-1-2,7,Lost,1
1982,749,5,405.25,1,3,2,1-3-2,11,Cant Lose Them,1
1983,1085,1,43.02,1,1,1,1-1-1,6,Lost,1
1984,975,1,37.54,1,1,1,1-1-1,6,Lost,1
1985,807,4,351.61,1,2,2,1-2-2,9,Cant Lose Them,1
1986,640,1,17.44,1,1,1,1-1-1,6,Lost,1
1987,659,5,285.85,1,3,2,1-3-2,11,Cant Lose Them,1
1988,644,2,117.75,1,1,1,1-1-1,6,Lost,1
1989,580,4,81.3,2,2,1,2-2-1,11,Cant Lose Them,1
1990,648,3,252.5,1,2,2,1-2-2,9,Cant Lose Them,1
1991,990,1,41.38,1,1,1,1-1-1,6,Lost,1
1992,835,2,59.44,1,1,1,1-1-1,6,Lost,1
1993,979,2,339.76,1,1,2,1-1-2,7,Lost,1
1994,650,2,71.99,1,1,1,1-1-1,6,Lost,1
1995,905,2,100.66,1,1,1,1-1-1,6,Lost,1
1996,794,3,424.88,1,2,2,1-2-2,9,Cant Lose Them,1
1997,979,1,129.28,1,1,1,1-1-1,6,Lost,1
1998,888,3,207.44,1,2,2,1-2-2,9,Cant Lose Them,1
1999,866,3,91.82,1,2,1,1-2-1,8,Cant Lose Them,1
2000,953,1,26.52,1,1,1,1-1-1,6,Lost,1
2001,825,3,56.46,1,2,1,1-2-1,8,Cant Lose Them,1
2002,870,3,260.0,1,2,2,1-2-2,9,Cant Lose Them,1
2003,626,1,41.48,1,1,1,1-1-1,6,Lost,1
2004,813,4,182.11,1,2,2,1-2-2,9,Cant Lose Them,1
2005,745,3,122.4,1,2,1,1-2-1,8,Cant Lose Them,1
2006,586,2,55.52,2,1,1,2-1-1,9,Hibernating,1
2007,688,3,95.51,1,2,1,1-2-1,8,Cant Lose Them,1
2008,452,1,108.84,2,1,1,2-1-1,9,Hibernating,1
2009,648,4,1018.64,1,2,3,1-2-3,10,Cant Lose Them,1
2010,1036,1,133.58,1,1,2,1-1-2,7,Lost,1
2011,779,2,71.66,1,1,1,1-1-1,6,Lost,1
2012,593,3,296.96,2,2,2,2-2-2,12,Cant Lose Them,1
2013,648,5,265.67,1,3,2,1-3-2,11,Cant Lose Them,1
2014,939,4,148.01,1,2,2,1-2-2,9,Cant Lose Them,1
2015,691,3,147.78,1,2,2,1-2-2,9,Cant Lose Them,1
2016,599,2,19.16,2,1,1,2-1-1,9,Hibernating,1
2017,698,3,106.27,1,2,1,1-2-1,8,Cant Lose Them,1
2018,853,2,260.8,1,1,2,1-1-2,7,Lost,1
2019,936,4,308.76,1,2,2,1-2-2,9,Cant Lose Them,1
2020,988,1,8.43,1,1,1,1-1-1,6,Lost,1
2021,942,2,130.42,1,1,1,1-1-1,6,Lost,1
2022,770,3,163.26,1,2,2,1-2-2,9,Cant Lose Them,1
2023,1039,1,64.02,1,1,1,1-1-1,6,Lost,1
2024,933,1,184.78,1,1,2,1-1-2,7,Lost,1
2025,602,3,69.06,2,2,1,2-2-1,11,Cant Lose Them,1
2026,1078,1,40.51,1,1,1,1-1-1,6,Lost,1
2027,655,1,112.38,1,1,1,1-1-1,6,Lost,1
2028,759,3,226.11,1,2,2,1-2-2,9,Cant Lose Them,1
2029,641,3,75.81,1,2,1,1-2-1,8,Cant Lose Them,1
2030,766,4,566.83,1,2,3,1-2-3,10,Cant Lose Them,1
2031,868,3,97.08,1,2,1,1-2-1,8,Cant Lose Them,1
2032,846,3,217.72,1,2,2,1-2-2,9,Cant Lose Them,1
2033,808,5,1142.29,1,3,4,1-3-4,13,At Risk,1
2034,1061,1,22.72,1,1,1,1-1-1,6,Lost,1
2035,456,4,131.5,2,2,1,2-2-1,11,Cant Lose Them,1
2036,794,2,193.76,1,1,2,1-1-2,7,Lost,1
2037,611,3,72.8,1,2,1,1-2-1,8,Cant Lose Them,1
2038,910,1,9.5,1,1,1,1-1-1,6,Lost,1
2039,889,2,48.36,1,1,1,1-1-1,6,Lost,1
2040,646,3,183.05,1,2,2,1-2-2,9,Cant Lose Them,1
2041,640,2,100.75,1,1,1,1-1-1,6,Lost,1
2042,715,3,642.23,1,2,3,1-2-3,10,Cant Lose Them,1
2043,1020,2,419.49,1,1,2,1-1-2,7,Lost,1
2044,753,3,150.42,1,2,2,1-2-2,9,Cant Lose Them,1
2045,526,3,80.56,2,2,1,2-2-1,11,Cant Lose Them,1
2046,556,5,188.76,2,3,2,2-3-2,14,Cant Lose Them,1
2047,629,2,189.27,1,1,2,1-1-2,7,Lost,1
2048,529,3,83.71,2,2,1,2-2-1,11,Cant Lose Them,1
2049,620,1,402.39,1,1,2,1-1-2,7,Lost,1
2050,614,1,28.53,1,1,1,1-1-1,6,Lost,1
2051,826,3,383.48,1,2,2,1-2-2,9,Cant Lose Them,1
2052,496,1,38.4,2,1,1,2-1-1,9,Hibernating,1
2053,588,3,109.71,2,2,1,2-2-1,11,Cant Lose Them,1
2054,670,2,55.75,1,1,1,1-1-1,6,Lost,1
2055,547,3,241.99,2,2,2,2-2-2,12,Cant Lose Them,1
2056,646,2,128.68,1,1,1,1-1-1,6,Lost,1
2057,906,1,59.06,1,1,1,1-1-1,6,Lost,1
2058,857,4,325.06,1,2,2,1-2-2,9,Cant Lose Them,1
2059,969,2,390.7,1,1,2,1-1-2,7,Lost,1
2060,918,2,159.41,1,1,2,1-1-2,7,Lost,1
2061,771,3,93.93,1,2,1,1-2-1,8,Cant Lose Them,1
2062,818,2,351.41,1,1,2,1-1-2,7,Lost,1
2063,977,3,194.18,1,2,2,1-2-2,9,Cant Lose Them,1
2064,760,1,34.58,1,1,1,1-1-1,6,Lost,1
2065,747,2,128.29,1,1,1,1-1-1,6,Lost,1
2066,932,1,39.93,1,1,1,1-1-1,6,Lost,1
2067,819,2,337.19,1,1,2,1-1-2,7,Lost,1
2068,933,5,319.91,1,3,2,1-3-2,11,Cant Lose Them,1
2069,586,2,335.89,2,1,2,2-1-2,10,Hibernating,1
2070,756,3,221.82,1,2,2,1-2-2,9,Cant Lose Them,1
2071,765,3,144.43,1,2,2,1-2-2,9,Cant Lose Them,1
2072,912,1,79.72,1,1,1,1-1-1,6,Lost,1
2073,780,2,141.07,1,1,2,1-1-2,7,Lost,1
2074,979,2,149.09,1,1,2,1-1-2,7,Lost,1
2075,681,4,520.05,1,2,3,1-2-3,10,Cant Lose Them,1
2076,506,1,37.26,2,1,1,2-1-1,9,Hibernating,1
2077,797,1,79.3,1,1,1,1-1-1,6,Lost,1
2078,1036,1,103.65,1,1,1,1-1-1,6,Lost,1
2079,1058,1,24.32,1,1,1,1-1-1,6,Lost,1
2080,717,2,95.17,1,1,1,1-1-1,6,Lost,1
2081,676,3,94.83,1,2,1,1-2-1,8,Cant Lose Them,1
2082,933,3,157.28,1,2,2,1-2-2,9,Cant Lose Them,1
2083,564,3,306.5,2,2,2,2-2-2,12,Cant Lose Them,1
2084,756,3,307.87,1,2,2,1-2-2,9,Cant Lose Them,1
2085,827,3,152.04,1,2,2,1-2-2,9,Cant Lose Them,1
2086,927,1,234.27,1,1,2,1-1-2,7,Lost,1
2087,860,3,110.76,1,2,1,1-2-1,8,Cant Lose Them,1
2088,897,1,63.56,1,1,1,1-1-1,6,Lost,1
2089,951,3,435.3,1,2,2,1-2-2,9,Cant Lose Them,1
2090,1075,2,75.08,1,1,1,1-1-1,6,Lost,1
2091,651,2,50.69,1,1,1,1-1-1,6,Lost,1
2092,844,2,219.04,1,1,2,1-1-2,7,Lost,1
2093,1032,1,54.48,1,1,1,1-1-1,6,Lost,1
2094,649,4,730.3,1,2,3,1-2-3,10,Cant Lose Them,1
2095,703,2,44.37,1,1,1,1-1-1,6,Lost,1
2096,945,2,188.56,1,1,2,1-1-2,7,Lost,1
2097,510,4,317.84,2,2,2,2-2-2,12,Cant Lose Them,1
2098,483,4,106.04,2,2,1,2-2-1,11,Cant Lose Them,1
2099,801,2,195.5,1,1,2,1-1-2,7,Lost,1
2100,763,1,108.92,1,1,1,1-1-1,6,Lost,1
2101,694,2,132.55,1,1,1,1-1-1,6,Lost,1
2102,1033,1,96.4,1,1,1,1-1-1,6,Lost,1
2103,868,1,57.9,1,1,1,1-1-1,6,Lost,1
2104,970,2,81.17,1,1,1,1-1-1,6,Lost,1
2105,747,2,185.51,1,1,2,1-1-2,7,Lost,1
2106,458,3,148.99,2,2,2,2-2-2,12,Cant Lose Them,1
2107,654,3,409.12,1,2,2,1-2-2,9,Cant Lose Them,1
2108,825,1,12.14,1,1,1,1-1-1,6,Lost,1
2109,978,2,123.52,1,1,1,1-1-1,6,Lost,1
2110,526,2,23.23,2,1,1,2-1-1,9,Hibernating,1
2111,833,4,190.58,1,2,2,1-2-2,9,Cant Lose Them,1
2112,766,2,173.19,1,1,2,1-1-2,7,Lost,1
2113,669,2,52.59,1,1,1,1-1-1,6,Lost,1
2114,665,2,34.18,1,1,1,1-1-1,6,Lost,1
2115,944,3,92.79,1,2,1,1-2-1,8,Cant Lose Them,1
2116,751,3,66.02,1,2,1,1-2-1,8,Cant Lose Them,1
2117,652,3,106.71,1,2,1,1-2-1,8,Cant Lose Them,1
