order_id,customer_id,order_date,quantity,unit_price,total_amount,product_category,country,true_segment
24267,1527,2022-03-11,1,46.34,46.34,Clothing,USA,At Risk
23940,1489,2022-03-11,2,23.48,46.96,Beauty,USA,At Risk
25368,1773,2022-03-11,2,31.98,63.96,Sports,UK,Hibernating
25916,1980,2022-03-11,2,25.72,51.44,Clothing,USA,Hibernating
21738,1204,2022-03-11,1,17.61,17.61,Beauty,Germany,At Risk
26144,2073,2022-03-11,1,103.17,103.17,Electronics,USA,Hibernating
25749,1909,2022-03-12,2,38.12,76.24,Sports,USA,Hibernating
25646,1874,2022-03-12,1,98.04,98.04,Electronics,France,Hibernating
21213,1136,2022-03-12,2,55.06,110.12,Home & Garden,UK,At Risk
25418,1790,2022-03-12,4,39.94,159.76,Sports,USA,Hibernating
25781,1922,2022-03-12,1,10.76,10.76,Books,Canada,Hibernating
25679,1884,2022-03-12,1,124.94,124.94,Electronics,Germany,Hibernating
22209,1258,2022-03-12,1,39.32,39.32,Clothing,Australia,At Risk
24781,1598,2022-03-13,2,39.69,79.38,Home & Garden,India,At Risk
26252,2120,2022-03-13,2,19.71,39.42,Clothing,Germany,Hibernating
21920,1225,2022-03-13,2,140.54,281.08,Electronics,Australia,At Risk
21450,1169,2022-03-13,3,39.37,118.11,Clothing,UK,At Risk
23373,1408,2022-03-13,2,62.37,124.74,Home & Garden,USA,At Risk
25439,1799,2022-03-13,1,43.52,43.52,Home & Garden,Australia,Hibernating
23865,1478,2022-03-13,1,163.75,163.75,Electronics,Germany,At Risk
24570,1569,2022-03-13,1,138.74,138.74,Electronics,Canada,At Risk
21623,1191,2022-03-14,2,37.04,74.08,Sports,Brazil,At Risk
25128,1673,2022-03-14,1,15.86,15.86,Beauty,Canada,Hibernating
24606,1574,2022-03-14,2,37.64,75.28,Home & Garden,Canada,At Risk
16377,685,2022-03-14,4,54.95,219.8,Clothing,France,Loyal
24287,1530,2022-03-14,1,184.79,184.79,Electronics,USA,At Risk
23405,1412,2022-03-14,1,27.2,27.2,Clothing,USA,At Risk
24068,1506,2022-03-14,4,39.94,159.76,Sports,Canada,At Risk
24756,1595,2022-03-15,3,29.62,88.86,Beauty,Germany,At Risk
25562,1844,2022-03-15,2,24.56,49.12,Clothing,USA,Hibernating
23696,1453,2022-03-15,1,15.82,15.82,Food,Germany,At Risk
23223,1388,2022-03-15,2,36.89,73.78,Sports,USA,At Risk
22646,1313,2022-03-15,1,49.27,49.27,Home & Garden,USA,At Risk
25726,1901,2022-03-16,1,13.28,13.28,Food,Brazil,Hibernating
26073,2043,2022-03-16,3,118.49,355.47,Electronics,USA,Hibernating
22698,1320,2022-03-16,1,59.03,59.03,Home & Garden,USA,At Risk
21935,1226,2022-03-17,4,31.91,127.64,Clothing,USA,At Risk
25120,1668,2022-03-17,1,30.88,30.88,Sports,Canada,Hibernating
24174,1518,2022-03-17,1,130.33,130.33,Electronics,USA,At Risk
24566,1568,2022-03-17,1,20.19,20.19,Toys,USA,At Risk
25183,1694,2022-03-18,1,24.9,24.9,Sports,USA,Hibernating
24686,1586,2022-03-18,3,9.74,29.22,Books,Germany,At Risk
21154,1129,2022-03-18,1,34.85,34.85,Home & Garden,USA,At Risk
25196,1699,2022-03-18,1,42.72,42.72,Home & Garden,Australia,Hibernating
24473,1556,2022-03-18,1,43.43,43.43,Home & Garden,USA,At Risk
25542,1837,2022-03-18,2,81.62,163.24,Electronics,UK,Hibernating
25701,1893,2022-03-18,3,87.6,262.8,Electronics,USA,Hibernating
22458,1288,2022-03-18,3,15.43,46.29,Food,France,At Risk
23383,1410,2022-03-18,5,12.13,60.65,Books,UK,At Risk
24097,1508,2022-03-18,2,45.52,91.04,Sports,UK,At Risk
25774,1920,2022-03-18,1,93.67,93.67,Electronics,Australia,Hibernating
21961,1230,2022-03-19,2,62.54,125.08,Home & Garden,UK,At Risk
24092,1508,2022-03-19,3,13.22,39.66,Books,India,At Risk
24577,1570,2022-03-19,2,13.71,27.42,Food,UK,At Risk
25405,1786,2022-03-19,3,14.2,42.6,Toys,UK,Hibernating
23902,1484,2022-03-19,1,50.08,50.08,Sports,Germany,At Risk
23417,1414,2022-03-20,1,53.77,53.77,Sports,USA,At Risk
25618,1863,2022-03-20,3,80.3,240.9,Electronics,UK,Hibernating
22740,1323,2022-03-20,5,62.69,313.45,Home & Garden,USA,At Risk
23907,1484,2022-03-20,2,38.27,76.54,Home & Garden,Canada,At Risk
26133,2068,2022-03-20,1,102.04,102.04,Electronics,France,Hibernating
25321,1753,2022-03-20,1,24.17,24.17,Clothing,USA,Hibernating
25891,1969,2022-03-20,2,30.91,61.82,Clothing,Canada,Hibernating
26150,2075,2022-03-20,2,114.45,228.9,Electronics,UK,Hibernating
21402,1163,2022-03-20,1,21.5,21.5,Beauty,UK,At Risk
25209,1704,2022-03-20,1,31.57,31.57,Clothing,Canada,Hibernating
24662,1581,2022-03-20,1,13.34,13.34,Books,USA,At Risk
21499,1177,2022-03-21,2,37.46,74.92,Clothing,USA,At Risk
25581,1851,2022-03-21,2,10.42,20.84,Books,Australia,Hibernating
21365,1158,2022-03-21,3,48.43,145.29,Home & Garden,USA,At Risk
25748,1909,2022-03-21,1,99.17,99.17,Electronics,USA,Hibernating
22405,1280,2022-03-21,1,8.77,8.77,Books,Brazil,At Risk
25481,1816,2022-03-22,2,33.03,66.06,Sports,Germany,Hibernating
25743,1907,2022-03-22,4,126.3,505.2,Electronics,Canada,Hibernating
21680,1199,2022-03-22,1,46.32,46.32,Clothing,Canada,At Risk
16772,708,2022-03-22,3,56.54,169.62,Clothing,Australia,Loyal
25425,1793,2022-03-22,2,23.25,46.5,Clothing,UK,Hibernating
23353,1406,2022-03-22,2,171.69,343.38,Electronics,USA,At Risk
22609,1308,2022-03-22,1,114.74,114.74,Electronics,UK,At Risk
23490,1424,2022-03-22,1,44.4,44.4,Clothing,USA,At Risk
24011,1499,2022-03-22,1,152.61,152.61,Electronics,France,At Risk
25507,1826,2022-03-23,2,12.86,25.72,Beauty,USA,Hibernating
26108,2058,2022-03-23,2,30.77,61.54,Clothing,USA,Hibernating
24037,1501,2022-03-23,1,18.16,18.16,Beauty,USA,At Risk
22724,1322,2022-03-23,2,39.58,79.16,Clothing,USA,At Risk
25347,1765,2022-03-23,1,24.03,24.03,Sports,USA,Hibernating
26260,2123,2022-03-23,1,13.56,13.56,Toys,Germany,Hibernating
25953,1995,2022-03-23,1,10.56,10.56,Food,USA,Hibernating
21688,1200,2022-03-24,2,33.03,66.06,Sports,USA,At Risk
25631,1868,2022-03-24,4,16.03,64.12,Beauty,USA,Hibernating
25148,1681,2022-03-24,5,45.87,229.35,Home & Garden,Germany,Hibernating
25345,1764,2022-03-24,2,31.78,63.56,Clothing,USA,Hibernating
25807,1932,2022-03-24,1,28.44,28.44,Clothing,Brazil,Hibernating
23336,1404,2022-03-24,5,30.24,151.2,Clothing,Australia,At Risk
25677,1883,2022-03-24,4,28.25,113.0,Sports,USA,Hibernating
26228,2111,2022-03-24,1,9.92,9.92,Books,France,Hibernating
25689,1888,2022-03-24,3,9.19,27.57,Books,Germany,Hibernating
22680,1317,2022-03-24,2,35.42,70.84,Home & Garden,Canada,At Risk
26043,2031,2022-03-25,2,16.47,32.94,Toys,USA,Hibernating
21843,1216,2022-03-25,4,37.85,151.4,Clothing,Germany,At Risk
25052,1644,2022-03-25,1,20.61,20.61,Beauty,USA,Hibernating
25337,1760,2022-03-26,3,16.54,49.62,Beauty,USA,Hibernating
26211,2104,2022-03-26,3,19.37,58.11,Beauty,India,Hibernating
21197,1134,2022-03-26,4,57.86,231.44,Home & Garden,Canada,At Risk
25828,1942,2022-03-26,3,114.06,342.18,Electronics,Australia,Hibernating
26055,2035,2022-03-26,2,25.68,51.36,Sports,Australia,Hibernating
10617,357,2022-03-26,5,89.21,446.05,Home & Garden,USA,Loyal
22957,1353,2022-03-26,2,35.93,71.86,Sports,France,At Risk
22863,1340,2022-03-26,4,125.27,501.08,Electronics,UK,At Risk
25626,1866,2022-03-27,1,29.82,29.82,Clothing,USA,Hibernating
22837,1337,2022-03-27,5,27.31,136.55,Toys,USA,At Risk
25658,1878,2022-03-27,1,38.13,38.13,Home & Garden,Australia,Hibernating
24964,1622,2022-03-27,1,127.99,127.99,Electronics,Germany,At Risk
25247,1717,2022-03-27,2,14.75,29.5,Toys,USA,Hibernating
22245,1262,2022-03-27,1,61.24,61.24,Home & Garden,Canada,At Risk
22946,1351,2022-03-27,1,22.69,22.69,Beauty,USA,At Risk
23453,1417,2022-03-27,3,38.22,114.66,Clothing,Germany,At Risk
23603,1441,2022-03-27,2,15.12,30.24,Books,Australia,At Risk
22114,1247,2022-03-27,3,31.44,94.32,Clothing,USA,At Risk
23356,1406,2022-03-27,3,125.73,377.19,Electronics,Germany,At Risk
23092,1369,2022-03-27,2,46.03,92.06,Clothing,USA,At Risk
26064,2039,2022-03-27,3,6.4,19.2,Books,Canada,Hibernating
25161,1686,2022-03-28,2,78.15,156.3,Electronics,USA,Hibernating
24602,1574,2022-03-28,2,38.63,77.26,Clothing,France,At Risk
24371,1543,2022-03-28,1,56.38,56.38,Home & Garden,Canada,At Risk
23285,1398,2022-03-28,2,40.54,81.08,Home & Garden,France,At Risk
25434,1797,2022-03-28,1,34.97,34.97,Home & Garden,Germany,Hibernating
22109,1247,2022-03-28,1,17.53,17.53,Toys,USA,At Risk
24805,1601,2022-03-28,4,42.62,170.48,Home & Garden,Canada,At Risk
25043,1640,2022-03-29,2,10.22,20.44,Food,USA,Hibernating
22826,1335,2022-03-29,1,185.46,185.46,Electronics,Brazil,At Risk
24237,1524,2022-03-29,4,110.22,440.88,Electronics,USA,At Risk
26149,2075,2022-03-29,1,28.41,28.41,Clothing,Germany,Hibernating
24282,1529,2022-03-29,3,23.6,70.8,Beauty,USA,At Risk
11266,394,2022-03-29,5,233.33,1166.65,Electronics,USA,Loyal
23202,1385,2022-03-29,1,22.75,22.75,Beauty,Canada,At Risk
25552,1840,2022-03-29,3,25.94,77.82,Clothing,Australia,Hibernating
22302,1268,2022-03-30,2,42.35,84.7,Clothing,Germany,At Risk
25037,1638,2022-03-30,3,7.91,23.73,Food,Australia,Hibernating
21558,1182,2022-03-30,3,135.53,406.59,Electronics,Canada,At Risk
23671,1450,2022-03-30,1,35.41,35.41,Home & Garden,Germany,At Risk
25086,1658,2022-03-30,3,33.12,99.36,Sports,USA,Hibernating
22715,1321,2022-03-30,1,41.55,41.55,Home & Garden,UK,At Risk
21731,1204,2022-03-31,1,19.64,19.64,Food,USA,At Risk
25944,1990,2022-03-31,1,113.3,113.3,Electronics,Australia,Hibernating
25636,1870,2022-03-31,1,141.14,141.14,Electronics,USA,Hibernating
25124,1671,2022-03-31,5,10.56,52.8,Books,Australia,Hibernating
23815,1471,2022-03-31,1,46.49,46.49,Sports,Australia,At Risk
22520,1296,2022-03-31,1,41.6,41.6,Home & Garden,UK,At Risk
25870,1959,2022-04-01,2,46.07,92.14,Home & Garden,USA,Hibernating
24739,1593,2022-04-01,3,43.5,130.5,Home & Garden,USA,At Risk
23632,1446,2022-04-01,4,185.49,741.96,Electronics,USA,At Risk
23669,1450,2022-04-02,1,141.21,141.21,Electronics,USA,At Risk
25398,1784,2022-04-02,3,26.84,80.52,Clothing,Australia,Hibernating
25113,1666,2022-04-02,1,112.01,112.01,Electronics,USA,Hibernating
25331,1758,2022-04-02,1,28.07,28.07,Clothing,USA,Hibernating
21612,1190,2022-04-02,1,36.79,36.79,Home & Garden,India,At Risk
24191,1520,2022-04-02,1,22.71,22.71,Toys,Germany,At Risk
21713,1202,2022-04-02,1,55.91,55.91,Home & Garden,USA,At Risk
22104,1245,2022-04-02,1,25.72,25.72,Toys,India,At Risk
16567,695,2022-04-02,4,240.78,963.12,Electronics,Canada,Loyal
17947,791,2022-04-02,1,145.01,145.01,Electronics,Germany,Promising
21548,1181,2022-04-03,2,45.77,91.54,Clothing,USA,At Risk
25407,1786,2022-04-03,1,17.78,17.78,Beauty,France,Hibernating
22152,1250,2022-04-03,1,20.34,20.34,Beauty,USA,At Risk
21359,1158,2022-04-03,5,32.28,161.4,Sports,UK,At Risk
23264,1394,2022-04-03,2,13.49,26.98,Food,France,At Risk
24347,1540,2022-04-03,2,21.53,43.06,Beauty,USA,At Risk
23349,1405,2022-04-03,2,181.86,363.72,Electronics,France,At Risk
23952,1490,2022-04-04,1,119.84,119.84,Electronics,India,At Risk
24471,1556,2022-04-04,3,158.37,475.11,Electronics,France,At Risk
25929,1985,2022-04-04,2,137.46,274.92,Electronics,Germany,Hibernating
25857,1953,2022-04-04,1,92.14,92.14,Electronics,Canada,Hibernating
25708,1895,2022-04-04,1,11.47,11.47,Toys,USA,Hibernating
25185,1695,2022-04-04,3,26.05,78.15,Clothing,USA,Hibernating
23166,1378,2022-04-04,5,190.78,953.9,Electronics,France,At Risk
23387,1410,2022-04-04,2,45.6,91.2,Home & Garden,France,At Risk
20740,1087,2022-04-05,2,30.36,60.72,Beauty,Brazil,Promising
25779,1921,2022-04-05,4,14.02,56.08,Food,Germany,Hibernating
25536,1835,2022-04-05,3,9.84,29.52,Books,USA,Hibernating
23047,1364,2022-04-05,2,40.76,81.52,Sports,USA,At Risk
24808,1602,2022-04-05,4,14.36,57.44,Books,USA,At Risk
23998,1497,2022-04-05,1,14.19,14.19,Food,Canada,At Risk
26194,2096,2022-04-05,2,87.26,174.52,Electronics,Australia,Hibernating
23869,1478,2022-04-05,3,174.21,522.63,Electronics,USA,At Risk
25255,1723,2022-04-05,5,19.39,96.95,Toys,USA,Hibernating
24958,1621,2022-04-05,1,41.34,41.34,Home & Garden,UK,At Risk
22235,1261,2022-04-05,5,13.24,66.2,Books,USA,At Risk
25666,1880,2022-04-05,3,12.66,37.98,Toys,Germany,Hibernating
23038,1363,2022-04-05,3,13.09,39.27,Food,USA,At Risk
25430,1796,2022-04-06,5,32.62,163.1,Clothing,India,Hibernating
24854,1608,2022-04-06,1,21.75,21.75,Beauty,Canada,At Risk
25382,1778,2022-04-06,3,32.06,96.18,Home & Garden,USA,Hibernating
22177,1253,2022-04-06,1,193.31,193.31,Electronics,UK,At Risk
21318,1151,2022-04-06,1,16.2,16.2,Toys,India,At Risk
26093,2051,2022-04-06,1,88.7,88.7,Electronics,Australia,Hibernating
25760,1915,2022-04-06,2,20.25,40.5,Beauty,France,Hibernating
25350,1766,2022-04-06,1,24.34,24.34,Clothing,UK,Hibernating
25627,1867,2022-04-06,2,15.93,31.86,Beauty,India,Hibernating
21996,1234,2022-04-06,1,151.39,151.39,Electronics,Canada,At Risk
22336,1272,2022-04-06,1,22.98,22.98,Beauty,Canada,At Risk
25595,1855,2022-04-06,1,26.99,26.99,Clothing,USA,Hibernating
21534,1180,2022-04-06,3,188.29,564.87,Electronics,Germany,At Risk
21893,1220,2022-04-07,1,50.03,50.03,Sports,UK,At Risk
25580,1851,2022-04-07,3,15.6,46.8,Toys,USA,Hibernating
21322,1153,2022-04-07,4,57.86,231.44,Home & Garden,India,At Risk
23432,1415,2022-04-07,2,156.63,313.26,Electronics,France,At Risk
21882,1219,2022-04-07,1,8.97,8.97,Books,UK,At Risk
25131,1675,2022-04-07,3,6.62,19.86,Books,UK,Hibernating
25373,1774,2022-04-07,1,16.9,16.9,Toys,USA,Hibernating
25940,1989,2022-04-07,1,11.11,11.11,Books,USA,Hibernating
21814,1212,2022-04-07,1,20.66,20.66,Toys,USA,At Risk
25300,1743,2022-04-08,1,21.22,21.22,Beauty,USA,Hibernating
18960,894,2022-04-08,1,69.46,69.46,Home & Garden,Australia,Promising
25933,1987,2022-04-08,1,143.07,143.07,Electronics,Brazil,Hibernating
25882,1964,2022-04-08,5,129.67,648.35,Electronics,Australia,Hibernating
25168,1687,2022-04-08,2,140.88,281.76,Electronics,USA,Hibernating
22325,1271,2022-04-08,3,14.27,42.81,Books,Germany,At Risk
25108,1665,2022-04-08,3,115.7,347.1,Electronics,India,Hibernating
24894,1613,2022-04-08,1,41.51,41.51,Clothing,UK,At Risk
21135,1126,2022-04-08,1,36.0,36.0,Clothing,USA,At Risk
24729,1591,2022-04-08,3,19.82,59.46,Beauty,Australia,At Risk
25432,1797,2022-04-09,1,39.35,39.35,Home & Garden,UK,Hibernating
25541,1837,2022-04-09,1,16.64,16.64,Toys,Australia,Hibernating
24370,1543,2022-04-09,1,45.55,45.55,Sports,Brazil,At Risk
23772,1464,2022-04-09,1,143.91,143.91,Electronics,Canada,At Risk
25453,1805,2022-04-09,1,9.68,9.68,Food,UK,Hibernating
26139,2070,2022-04-10,1,11.39,11.39,Food,Brazil,Hibernating
25586,1853,2022-04-10,2,12.56,25.12,Food,UK,Hibernating
26046,2032,2022-04-10,1,98.09,98.09,Electronics,UK,Hibernating
25172,1689,2022-04-10,2,27.1,54.2,Clothing,USA,Hibernating
25962,1999,2022-04-10,4,12.07,48.28,Food,USA,Hibernating
26170,2085,2022-04-10,1,109.72,109.72,Electronics,USA,Hibernating
23734,1457,2022-04-10,5,19.28,96.4,Beauty,USA,At Risk
26079,2045,2022-04-10,1,24.59,24.59,Clothing,UK,Hibernating
25162,1686,2022-04-10,1,128.33,128.33,Electronics,Germany,Hibernating
26218,2107,2022-04-10,2,30.85,61.7,Clothing,UK,Hibernating
21959,1230,2022-04-10,1,15.02,15.02,Food,USA,At Risk
25923,1982,2022-04-10,1,108.42,108.42,Electronics,India,Hibernating
13453,517,2022-04-10,3,82.32,246.96,Home & Garden,UK,Loyal
22344,1273,2022-04-10,2,13.99,27.98,Books,Australia,At Risk
24703,1588,2022-04-10,1,41.53,41.53,Home & Garden,Germany,At Risk
25778,1921,2022-04-11,3,6.86,20.58,Books,France,Hibernating
22867,1341,2022-04-11,1,158.0,158.0,Electronics,France,At Risk
25551,1840,2022-04-11,2,19.78,39.56,Clothing,Brazil,Hibernating
20914,1104,2022-04-11,3,61.73,185.19,Sports,USA,Promising
25795,1927,2022-04-11,2,19.9,39.8,Clothing,Germany,Hibernating
25233,1711,2022-04-11,3,87.27,261.81,Electronics,UK,Hibernating
21444,1168,2022-04-11,1,28.25,28.25,Clothing,USA,At Risk
23570,1438,2022-04-11,1,136.4,136.4,Electronics,Canada,At Risk
21446,1169,2022-04-11,2,38.32,76.64,Clothing,India,At Risk
25629,1867,2022-04-12,1,87.99,87.99,Electronics,UK,Hibernating
22029,1238,2022-04-12,1,110.73,110.73,Electronics,Canada,At Risk
23437,1415,2022-04-12,1,26.84,26.84,Clothing,France,At Risk
21211,1136,2022-04-12,4,55.07,220.28,Home & Garden,Brazil,At Risk
23870,1478,2022-04-12,1,9.51,9.51,Books,Canada,At Risk
24801,1600,2022-04-12,1,19.07,19.07,Beauty,USA,At Risk
23333,1404,2022-04-12,2,29.49,58.98,Clothing,USA,At Risk
24296,1531,2022-04-12,1,39.14,39.14,Sports,France,At Risk
24584,1571,2022-04-12,2,8.86,17.72,Books,Brazil,At Risk
25863,1956,2022-04-12,5,85.51,427.55,Electronics,India,Hibernating
26205,2099,2022-04-12,1,131.04,131.04,Electronics,UK,Hibernating
25791,1926,2022-04-13,1,44.73,44.73,Home & Garden,USA,Hibernating
22902,1345,2022-04-13,3,50.99,152.97,Home & Garden,USA,At Risk
22934,1349,2022-04-13,1,43.87,43.87,Clothing,France,At Risk
25258,1725,2022-04-13,1,19.01,19.01,Clothing,USA,Hibernating
25410,1788,2022-04-13,3,19.45,58.35,Beauty,Canada,Hibernating
24108,1509,2022-04-13,2,30.83,61.66,Sports,Brazil,At Risk
25085,1657,2022-04-13,1,36.04,36.04,Sports,Germany,Hibernating
26241,2116,2022-04-13,1,25.64,25.64,Home & Garden,Germany,Hibernating
17513,746,2022-04-14,1,60.02,60.02,Home & Garden,India,Loyal
25928,1985,2022-04-14,1,7.6,7.6,Books,Canada,Hibernating
25968,2002,2022-04-14,2,112.33,224.66,Electronics,Germany,Hibernating
22899,1345,2022-04-14,1,111.06,111.06,Electronics,USA,At Risk
25272,1731,2022-04-14,4,12.21,48.84,Toys,France,Hibernating
24433,1552,2022-04-14,1,11.01,11.01,Books,UK,At Risk
21780,1209,2022-04-14,3,47.48,142.44,Clothing,Australia,At Risk
23415,1413,2022-04-15,1,145.75,145.75,Electronics,India,At Risk
25945,1991,2022-04-15,2,20.69,41.38,Beauty,Canada,Hibernating
25695,1891,2022-04-15,4,118.48,473.92,Electronics,Brazil,Hibernating
22905,1346,2022-04-15,2,166.41,332.82,Electronics,Brazil,At Risk
23420,1414,2022-04-15,4,12.24,48.96,Books,USA,At Risk
24904,1615,2022-04-15,1,37.48,37.48,Clothing,Australia,At Risk
25327,1756,2022-04-15,3,33.27,99.81,Clothing,Germany,Hibernating
22332,1271,2022-04-15,1,47.42,47.42,Home & Garden,USA,At Risk
25051,1644,2022-04-16,2,38.17,76.34,Home & Garden,USA,Hibernating
18637,860,2022-04-16,4,36.13,144.52,Clothing,USA,Promising
21786,1209,2022-04-16,1,124.2,124.2,Electronics,USA,At Risk
26180,2089,2022-04-16,1,28.34,28.34,Home & Garden,Canada,Hibernating
26199,2097,2022-04-16,5,7.31,36.55,Books,Brazil,Hibernating
22436,1285,2022-04-16,1,19.08,19.08,Beauty,USA,At Risk
19142,912,2022-04-17,1,69.53,69.53,Home & Garden,USA,Promising
26018,2020,2022-04-17,1,8.43,8.43,Books,France,Hibernating
25503,1824,2022-04-17,2,40.92,81.84,Home & Garden,Germany,Hibernating
25355,1768,2022-04-17,5,12.55,62.75,Food,Australia,Hibernating
22649,1313,2022-04-17,1,45.27,45.27,Clothing,USA,At Risk
24907,1615,2022-04-17,2,52.3,104.6,Home & Garden,Brazil,At Risk
22202,1256,2022-04-18,5,19.82,99.1,Toys,Germany,At Risk
21992,1234,2022-04-18,2,33.38,66.76,Clothing,Canada,At Risk
25305,1745,2022-04-18,1,14.23,14.23,Toys,USA,Hibernating
22345,1273,2022-04-18,1,14.67,14.67,Food,Brazil,At Risk
22251,1263,2022-04-18,1,25.17,25.17,Beauty,UK,At Risk
21949,1229,2022-04-18,2,38.92,77.84,Clothing,UK,At Risk
24572,1569,2022-04-18,2,47.13,94.26,Clothing,Canada,At Risk
24094,1508,2022-04-18,1,12.42,12.42,Books,India,At Risk
25712,1896,2022-04-18,3,124.31,372.93,Electronics,France,Hibernating
22859,1339,2022-04-18,1,18.23,18.23,Beauty,USA,At Risk
23325,1403,2022-04-18,1,143.8,143.8,Electronics,India,At Risk
22324,1271,2022-04-19,2,10.07,20.14,Books,Australia,At Risk
25304,1744,2022-04-19,1,8.23,8.23,Books,Canada,Hibernating
21918,1224,2022-04-19,1,17.84,17.84,Food,Germany,At Risk
23748,1459,2022-04-19,1,177.51,177.51,Electronics,UK,At Risk
24597,1573,2022-04-19,1,146.5,146.5,Electronics,Germany,At Risk
25322,1753,2022-04-19,2,13.28,26.56,Beauty,UK,Hibernating
23803,1469,2022-04-19,1,49.28,49.28,Sports,USA,At Risk
13301,509,2022-04-19,1,224.83,224.83,Electronics,USA,Loyal
22024,1237,2022-04-19,2,31.47,62.94,Clothing,USA,At Risk
23218,1387,2022-04-20,1,13.44,13.44,Books,Canada,At Risk
24833,1606,2022-04-20,1,148.05,148.05,Electronics,USA,At Risk
24517,1562,2022-04-20,1,40.08,40.08,Sports,Germany,At Risk
21506,1178,2022-04-20,1,51.13,51.13,Sports,France,At Risk
25212,1704,2022-04-20,1,19.45,19.45,Clothing,USA,Hibernating
25574,1848,2022-04-20,1,35.19,35.19,Home & Garden,Germany,Hibernating
24012,1499,2022-04-20,2,15.22,30.44,Books,UK,At Risk
23618,1444,2022-04-20,3,34.25,102.75,Clothing,USA,At Risk
25811,1934,2022-04-20,1,30.74,30.74,Clothing,USA,Hibernating
26080,2045,2022-04-21,4,7.67,30.68,Books,Germany,Hibernating
23221,1387,2022-04-21,1,148.87,148.87,Electronics,France,At Risk
25558,1843,2022-04-21,1,38.5,38.5,Home & Garden,Canada,Hibernating
26119,2062,2022-04-21,3,110.64,331.92,Electronics,Australia,Hibernating
23563,1436,2022-04-21,2,46.64,93.28,Clothing,USA,At Risk
26041,2031,2022-04-21,1,24.97,24.97,Sports,Canada,Hibernating
25504,1825,2022-04-21,1,113.17,113.17,Electronics,UK,Hibernating
21302,1149,2022-04-21,1,36.27,36.27,Clothing,USA,At Risk
25363,1771,2022-04-21,3,18.46,55.38,Beauty,USA,Hibernating
23961,1492,2022-04-21,2,13.15,26.3,Books,Australia,At Risk
26160,2081,2022-04-21,2,13.95,27.9,Toys,Canada,Hibernating
25386,1779,2022-04-21,1,27.92,27.92,Clothing,USA,Hibernating
21863,1217,2022-04-21,4,185.24,740.96,Electronics,India,At Risk
22971,1355,2022-04-22,1,43.11,43.11,Clothing,Brazil,At Risk
25238,1712,2022-04-22,1,23.18,23.18,Clothing,Australia,Hibernating
24594,1572,2022-04-22,4,26.09,104.36,Clothing,USA,At Risk
24270,1527,2022-04-22,2,11.97,23.94,Books,UK,At Risk
25783,1922,2022-04-22,1,29.07,29.07,Sports,USA,Hibernating
22691,1318,2022-04-22,2,20.47,40.94,Toys,UK,At Risk
24274,1528,2022-04-22,1,18.13,18.13,Beauty,USA,At Risk
24840,1607,2022-04-22,1,30.96,30.96,Clothing,India,At Risk
22622,1309,2022-04-22,1,58.12,58.12,Home & Garden,Germany,At Risk
21696,1201,2022-04-23,5,40.1,200.5,Home & Garden,USA,At Risk
25215,1705,2022-04-23,1,11.11,11.11,Books,Brazil,Hibernating
23674,1451,2022-04-23,4,125.03,500.12,Electronics,France,At Risk
23084,1368,2022-04-23,3,10.04,30.12,Books,India,At Risk
19408,944,2022-04-23,2,51.65,103.3,Home & Garden,Canada,Promising
21860,1217,2022-04-23,1,42.79,42.79,Clothing,Germany,At Risk
25458,1807,2022-04-23,3,32.42,97.26,Sports,USA,Hibernating
18822,879,2022-04-23,3,45.19,135.57,Home & Garden,France,Promising
